ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms
4358528,Turbo argyrostomus,silvermouth turban,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,
4358544,Turbo marmoratus,green turban,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,
4360773,Cypraea tigris,tiger cowrie,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Cypraea,cowry,cowries,
4361115,Lambis lambis,smooth spider conch,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Lambis,spider conch snails,true conch,
4361122,Lambis scorpius,scorpion spider conch,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Lambis,spider conch snails,true conch,
4365662,Chicoreus palmarosae,rose-branched murex,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus,,Murex Snail,Murex palmarosae
4365732,Chicoreus ramosus,ramose murex,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus,,Murex Snail,Murex ramosus
4371830,Asaphis violascens,violet asphis,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Psammobiidae,Asaphis,,sunsetclams,Asaphis dichotoma
4372070,Chama pacifica,Pacific jewel box,SPECIES,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Chama,,jewelboxes,
5855403,Tegillarca granosa,Blood clam,SPECIES,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Tegillarca,,Ark-shells,Andara granosa
5729468,Anadara antiquata,Antique ark,SPECIES,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Ark,Ark-shells,Andara antiquata
4372416,Vasticardium,,GENUS,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Vasticardium,,Cockle,
4372618,Tridacna,,GENUS,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,
4372619,Tridacna gigas,Giant Clam,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,
4372624,Tridacna squamosa,Fluted Giant Clam,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,
4372625,Tridacna maxima,Small Giant Clam,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,Tridacna elongata
4374556,Isognomon isognomum,,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,,,
4382787,Cardisoma carnifex,brown land crab,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Cardisoma,great land crabs,land crabs,Cardisoma cardifax
4592299,Pinctada maxima,pearl button oyster,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,,,
4595317,Saccostrea glomerata,Sydney rock oyster,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Saccostrea,,Oyster,Crassostrea commercialis
4928823,Octomeles sumatranum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Tetramelaceae,Octomeles,,,Octomeles sumatrana
4928922,Campnosperma brevipetiolatum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Campnosperma,,Sumac Family,
4930679,Aleurites moluccanus,Candlenut Tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Aleurites,,spurge family,Aleurites moluccana; Aleurites triloba
4934232,Terminalia calamansanai,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,
4954090,Clithon corona,thorn nerite,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Clithon,,Nerites,Neritina brevispina
5189970,Nerita,,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,,,
5728452,Nerita albicilla,Blotched nerite,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,,,
5728454,Nerita plicata,,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,,,
5192350,Cassis cornuta,horned helmet shell,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cassidae,Cassis,,helmet snails,Cassis cornutus
5192644,Charonia tritonis,trumpet triton,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Charoniidae,Charonia,triton,,
5192699,Ovula ovum,common egg cowrie,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Ovulidae,Ovula,,egg cowries,
5200938,Fistularia commersonii,Smooth Cornetfish,SPECIES,Animalia,Chordata,,Syngnathiformes,Fistulariidae,Fistularia,,Cornetfishes,
5201173,Synanceia,,GENUS,Animalia,Chordata,,Scorpaeniformes,Synanceiidae,Synanceia,,stonefishes,
5201174,Synanceia verrucosa,stonefish,SPECIES,Animalia,Chordata,,Scorpaeniformes,Synanceiidae,Synanceia,,stonefishes,
5201175,Synanceia horrida,,SPECIES,Animalia,Chordata,,Scorpaeniformes,Synanceiidae,Synanceia,,stonefishes,Synanceia trachynis
5203127,Megalops cyprinoides,Indo-Pacific Tarpon,SPECIES,Animalia,Chordata,,Elopiformes,Megalopidae,Megalops,tarpons,tarpons,
5208561,Euthynnus affinis,Kawakawa,SPECIES,Animalia,Chordata,,Perciformes,Scombridae,Euthynnus,little tunas,Tunas And Mackerels,Euthynnus yaito
5208590,Grammatorcynus bicarinatus,Shark Mackerel,SPECIES,Animalia,Chordata,,Perciformes,Scombridae,Grammatorcynus,,Tunas And Mackerels,
5208715,Monotaxis grandoculis,Humpnose Big-eye Bream,SPECIES,Animalia,Chordata,,Perciformes,Lethrinidae,Monotaxis,,Porgies,
5209096,Naso lituratus,Orange Spine Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,unicornfishes,Surgeonfishes,
5209115,Naso tuberosus,Humpnose Unicornfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,unicornfishes,Surgeonfishes,
5209124,Naso unicornis,Bluespine Unicornfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,unicornfishes,Surgeonfishes,
5209152,Acanthurus guttatus,Whitespotted Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209154,Acanthurus pyroferus,Mimic Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209159,Acanthurus gahhm,Black Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209160,Acanthurus nigricauda,Blackstreak Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209167,Acanthurus dussumieri,Eyestripe Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209183,Acanthurus leucopareius,Whitebar Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209203,Acanthurus blochii,Ringtail Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209204,Acanthurus mata,Elongate Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,Acanthurus bleekeri
5209210,Acanthurus leucosternon,Powder Blue Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209217,Acanthurus triostegus,Convict Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209227,Acanthurus nigrofuscus,Brown Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209244,Acanthurus lineatus,Lined Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
5209252,Acanthurus xanthopterus,Yellowfin Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,
2384450,Thalassoma,,GENUS,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,,Wrasse,
2383808,Epibulus insidiator,Sling-jaw,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Epibulus,,Wrasse,Epibulis insidiator
5209697,Bodianus bilunulatus,tarry hogfish,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Bodianus,hogfishes,Wrasse,
5209766,Coris aygula,clown wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Coris,rainbow wrasses,Wrasse,
5209911,Aphareus furca,Small-toothed Jobfish,SPECIES,Animalia,Chordata,,Perciformes,Lutjanidae,Aphareus,,Fusiliers,
5210114,Plectropomus leopardus,Leopard Coral Grouper,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Plectropomus,,Groupers,
5210118,Plectropomus maculatus,Bar-cheeked Trout,SPECIES,Animalia,Chordata,,Perciformes,Serranidae,Plectropomus,,Groupers,
5210446,Elagatis bipinnulata,Rainbow Runner,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Elagatis,runners,Jacks And Pompanos,
5210560,Carangoides ferdau,Blue Trevally,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Carangoides,island jacks,Jacks And Pompanos,Caranx ferdau
5210572,Carangoides orthogrammus,Island Trevally,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Carangoides,island jacks,Jacks And Pompanos,
5210646,Trachinotus botla,Largespotted Dart,SPECIES,Animalia,Chordata,,Perciformes,Carangidae,Trachinotus,pompanos,Jacks And Pompanos,Trachinotus russelli
5211120,Chlorurus frontalis,Tan-faced Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Chlorurus,,parrotfishes,Scarus frontalis; Pseudoscarus jonesi
5211129,Chlorurus gibbus,Heavybeak Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Chlorurus,,parrotfishes,Scarus gibbus
5211130,Chlorurus microrhinos,Steephead Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Chlorurus,,parrotfishes,Scarus microrhinos
5211133,Chlorurus strongylocephalus,Indian Ocean Steephead Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Chlorurus,,parrotfishes,
5211134,Chlorurus sordidus,Daisy Parrotfish,SPECIES,Animalia,Chordata,,Perciformes,Scaridae,Chlorurus,,parrotfishes,Scarus sordidus
5211984,Istiophorus platypterus,Indo-Pacific Sailfish,SPECIES,Animalia,Chordata,,Perciformes,Istiophoridae,Istiophorus,sailfish,Billfishes,
5213034,Anguilla reinhardtii,Australian Longfin Eel,SPECIES,Animalia,Chordata,,Anguilliformes,Anguillidae,Anguilla,River Eels,Freshwater Eels,Anguilla reinhardti
5213106,Echidna nebulosa,Snowflake Eel,SPECIES,Animalia,Chordata,,Anguilliformes,Muraenidae,Echidna,,moray eels,
5213358,Diodon liturosus,Black-blotched Porcupinefish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Diodontidae,Diodon,porcupinefishes,Burrfishes,
5213361,Diodon holocanthus,Long-spine Porcupinefish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Diodontidae,Diodon,porcupinefishes,Burrfishes,
5213374,Diodon hystrix,Spot-fin Porcupinefish,SPECIES,Animalia,Chordata,,Tetraodontiformes,Diodontidae,Diodon,porcupinefishes,Burrfishes,
5219142,Canis,"Wolves, Jackals, And Allies",GENUS,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,,Canid,
5219975,Macropus agilis,agile wallaby,SPECIES,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,,KANGAROOS AND WALLABIES,
5222129,Laticauda semifasciata,Chinese Sea Snake,SPECIES,Animalia,Chordata,Squamata,Elapidae,Laticauda,Seakraits,Cobras,
5224624,Brachylophus vitiensis,Fiji Crested Iguana,SPECIES,Animalia,Chordata,Squamata,Iguanidae,Brachylophus,Melanesian Iguanas,American Arboreal Lizards,
5228199,Gallinula chloropus,Common Moorhen,SPECIES,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,Typical Moorhens,"Rails, Crakes And Coots",
5228280,Eurystomus orientalis,Oriental Dollarbird,SPECIES,Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Eurystomus,Rollers,Rollers,
5228396,Ceyx lepidus,Moluccan Dwarf-kingfisher,SPECIES,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Ceyx,,Alcedinid Kingfishers,
5229110,Cyanoramphus novaezelandiae,Red-crowned Parakeet,SPECIES,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Cyanoramphus,,New World And African Parrots,
5229167,Milvus migrans,Black Kite,SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,Black Kite/Red Kite,"Hawks, Eagles, And Kites",
5229172,Circus approximans,Swamp Harrier,SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,Indet. Harrier,"Hawks, Eagles, And Kites",
5229214,Sterna sumatrana,Black-naped Tern,SPECIES,Animalia,Chordata,Aves,Charadriiformes,Laridae,Sterna,Tern Species,"Gulls, Terns, And Skimmers",
5229302,Diomedea exulans,Snowy Albatross,SPECIES,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Diomedea,Albatrosses,albatrosses,
5229344,Puffinus pacificus,wedge-tailed shearwater,SPECIES,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Small Shearwaters,"Petrels, Shearwaters",
5229361,Puffinus lherminieri,Audubon's Shearwater,SPECIES,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Puffinus,Small Shearwaters,"Petrels, Shearwaters",
5230395,Artamus insignis,White-backed Woodswallow,SPECIES,Animalia,Chordata,Aves,Passeriformes,Artamidae,Artamus,Wood-Swallows,Woodswallows,
5230442,Monarcha castaneiventris,Chestnut-bellied Monarch,SPECIES,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Monarcha,Monarchs,Monarchs,
5230444,Monarcha cinerascens,Island Monarch,SPECIES,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Monarcha,Monarchs,Monarchs,
5230455,Lalage maculosa,Polynesian Triller,SPECIES,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,,Cuckoo-Shrikes,
5230460,Lalage sharpei,Samoan Triller,SPECIES,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Lalage,,Cuckoo-Shrikes,
5230787,Hirundo tahitica,Tahiti Swallow,SPECIES,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,Typical Swallows,Swallows And Martins,
5230807,Woodfordia superciliosa,Bare-eyed White-eye,SPECIES,Animalia,Chordata,Aves,Passeriformes,Zosteropidae,Woodfordia,,White-Eyes,
5231722,Rhipidura leucophrys,Willie Wagtail,SPECIES,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Fantails,Fantails,
5231730,Rhipidura fuliginosa,New Zealand Fantail,SPECIES,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Fantails,Fantails,
5231754,Rhipidura cockerelli,White-winged Fantail,SPECIES,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Fantails,Fantails,
5231757,Rhipidura rennelliana,Rennell Fantail,SPECIES,Animalia,Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Fantails,Fantails,
5231784,Casuarius bennetti,Dwarf Cassowary,SPECIES,Animalia,Chordata,Aves,Casuariiformes,Casuariidae,Casuarius,cassowary,Cassowaries,
5231891,Caloenas nicobarica,Nicobar Pigeon,SPECIES,Animalia,Chordata,Aves,Columbiformes,Columbidae,Caloenas,Nicobar Pigeons,Pigeons And Doves,
5231937,Centropus milo,Buff-headed Coucal,SPECIES,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Centropus,,Anis,
5232405,Tyto aurantia,Golden Masked-owl,SPECIES,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,"Barn, Masked, Grass, And Sooty Owls",Barn Owl,
5234471,Sipunculus indicus,,SPECIES,Animalia,Sipuncula,Sipunculidea,Sipunculiformes,Sipunculidae,Sipunculus,,sipunculids,
5274878,Angiopteris evecta,mule's foot,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Angiopteris,,,Angiopteris erecta
5275407,Pteris tripartita,giant brake,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pteris,ribbon ferns,Brake Family,
5284401,Agathis macrophylla,Fijian Kauri Pine,SPECIES,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Agathis,kauri,Monkey-puzzle Family,
5287563,Flagellaria gigantea,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Flagellariaceae,Flagellaria,,,
5287564,Flagellaria indica,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Flagellariaceae,Flagellaria,,,
5290052,Zea mays,Corn,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Zea,Corns And Teosintes,Grass,
5293072,Veitchia arecina,Montgomery palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Veitchia,,Mangrove Palm,
5293998,Calamus aruensis,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,calamus,Mangrove Palm,Calamus hollrungii
5294142,Calamus longipinna,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,calamus,Mangrove Palm,Calamus ralumensis
5294278,Calamus vitiensis,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,calamus,Mangrove Palm,Calamus stipitatus
5294558,Calamus vestitus,,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Calamus,calamus,Mangrove Palm,
5294627,Pritchardia pacifica,Fiji fan palm,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Pritchardia,pritchardia,Mangrove Palm,Eupritchardia pacifica
5295353,Smilax vitiensis,,SPECIES,Plantae,Tracheophyta,Liliopsida,Liliales,Smilacaceae,Smilax,Greenbriers,Catbrier Family,
5301932,Alpinia boia,,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Zingiberaceae,Alpinia,ginger-lily,Ginger Family,
5302997,Donax canniformis,,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Donax,,Arrowroot,Actoplanes cannaeformis; Actoplanes canniformis; Clinogyne grandis; Donax arundastrum; Donax cannaeformis; Maranta grandis; Thalia cannaeformis
5303061,Phrynium giganteum,,SPECIES,Plantae,Tracheophyta,Liliopsida,Zingiberales,Marantaceae,Phrynium,,Arrowroot,Cominsia gigantea
5304502,Dracaena angustifolia,,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,dracaena,Agave And Allies,
5327748,Pandanus whitmeeanus,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,
5327756,Pandanus lamekotensis,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,
5328028,Pandanus dubius,Knob-fruited Screwpine,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,Pandanus compressus
5328074,Pandanus conoideus,,SPECIES,Plantae,Tracheophyta,Liliopsida,Pandanales,Pandanaceae,Pandanus,screw-pine,,Pandanus cominsii
5329904,Alocasia macrorrhizos,pai,SPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Alocasia,taro,Aroids,Alocasia macrorrhiza
5329925,Alocasia indica,,SPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Alocasia,taro,Aroids,
5330776,Colocasia esculenta,Taro,SPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Colocasia,,Aroids,Colocasia antiquorum
5330901,Xanthosoma sagittifolium,Callaloo,SPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Xanthosoma,elephant's ear,Aroids,
5331160,Flacourtia rukam,rukam,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Flacourtia,,willow family,
5333166,Castanopsis acuminatissima,Papua New Guinea Oak,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanopsis,chinkapin,beech family,
5333997,Planchonella sandwicensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,
5334060,Planchonella tahitensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,Planchonella grayana
5334064,Planchonella chartacea,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,Planchonella linggensis
5334082,Planchonella garberi,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,
5334093,Planchonella costata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,Sideroxylon costatum
5334107,Planchonella peekelii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,Sideroxylon peekelii
5334167,Planchonella torricellensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Sapotaceae,Planchonella,,Sapodillas,Planchonella samoensis
5335073,Gardenia taitensis,Tahitian gardenia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,,bedstraw family,
5335125,Gardenia jasminoides,jasmin,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Gardenia,,bedstraw family,Gardenia augusta
5339879,Morinda citrifolia,Noni,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Morinda,,bedstraw family,
5341267,Cordia subcordata,sea trumpet,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Cordiaceae,Cordia,,,
5342239,Tephrosia purpurea,wild indigo,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tephrosia,Hoary-pea,Legume Family,Tephrosia piscatoria
5349226,Schleinitzia novoguineensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Schleinitzia,strand tangantangan,Legume Family,
5349581,Erythrina variegata,Indian Coral Tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Erythrina,coraltrees,Legume Family,Erythrina orientalis
5349620,Erythrina fusca,swamp immortelle,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Erythrina,coraltrees,Legume Family,
5349636,Erythrina subumbrans,December-tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Erythrina,coraltrees,Legume Family,
5350305,Derris elliptica,oiltree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Derris,,Legume Family,
5350336,Derris trifoliata,threeleaf derris,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Derris,,Legume Family,Derris heterophylla
5361898,Ficus prolixa,fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5361919,Ficus benghalensis,horn fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,Ficus bengalensis
5361932,Ficus benjamina,Ficus,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,
5361944,Broussonetia papyrifera,Paper Mulberry,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Broussonetia,paper mulberry,Fig Family,
5380873,Melanolepis multiglandulosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Melanolepis,,spurge family,
5382874,Flueggea flexuosa,poumuli,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Flueggea,bushweed,leaf flower family,Flueggea samoana; Securinega flexuosa
5383085,Bischofia javanica,kainfal,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Bischofia,bishopwood,leaf flower family,
5383511,Aporosa papuana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Aporosa,,leaf flower family,
5383895,Dillenia philippinensis,Philippine dillenia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,Dilleniaceae,Dillenia,,,
5384334,Amaranthus viridis,slender amaranth,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranths,Amaranth Family,
5384397,Amaranthus tricolor,Tampala,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,Amaranths,Amaranth Family,
5386813,Wollastonia biflora,Beach Sunflower,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Wollastonia,,Aster Family,
5406998,Sonneratia alba,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Lythraceae,Sonneratia,,Loosestrife Family,
5407582,Cananga,ilang-ilang,GENUS,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Cananga,,Custard-apple Family,
5407583,Cananga odorata,Cananga tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Annonaceae,Cananga,ilang-ilang,Custard-apple Family,
5414410,Alstonia scholaris,White Cheesewood,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Alstonia,,Dogbane Family,
5415454,Acanthus ebracteatus,Sea Holly,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Acanthaceae,Acanthus,bear's-breeches,Acanthus Family,
5421047,Lumnitzera littorea,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,,white mangrove,
5421345,Canarium indicum,galipnut,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Burseraceae,Canarium,,Burseras,Canarium mehenbethene; Canarium moluccanum
5524374,Phaleria disperma,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Thymelaeaceae,Phaleria,,Mezereum Family,
5529558,Sphaeropteris propinqua,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Sphaeropteris,,Scaly Tree Ferns,Cyathea propinqua
5529662,Sphaeropteris lunulata,balabala,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Sphaeropteris,,Scaly Tree Ferns,Cyathea lunulata
5529804,Sphaeropteris brackenridgei,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Sphaeropteris,,Scaly Tree Ferns,Cyathea brackenridgei
5535887,Cerbera floribunda,rubbertree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cerbera,,Dogbane Family,
5555960,Mammea odorata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Calophyllaceae,Mammea,mammee,,
