ID,GBIF_ID,name,name_eng,rank,kingdom,phylum,class,order,family,genus,genus_eng,family_eng,synonyms,sections
3766049,3766049,Parartocarpus venenosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Parartocarpus,,Fig Family,Parartocarpus involucrata,"[[""3-11"", ""s-4-2""], [""3-11"", ""s-4-2""], [""3-14"", ""s-3""]]"
3767426,3767426,Ficus tinctoria,fig,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,fig,Fig Family,,"[[""3-2"", ""s-7-1-1""], [""3-10"", ""s-4-1""], [""3-10"", ""s-4-2""], [""3-10"", ""s-4-3""], [""3-11"", ""s-4""], [""3-14"", ""s-3""]]"
3782126,3782126,Laurelia novae-zelandiae,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Atherospermataceae,Laurelia,,,,[]
3787234,3787234,Guioa rhoifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Guioa,,Soapberry Family,,[]
3833337,3833337,Melicope elleryana,pink-flower-euodia,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Rutaceae,Melicope,,rue family,Euodia elleryana; Euodia tetragona,"[[""3-7"", ""s-5-6""], [""3-7"", ""s-5-6""], [""3-7"", ""s-5-6""], [""3-14"", ""s-3""]]"
3849859,3849859,Dysoxylum kaniense,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Dysoxylum,,mahogany,,"[[""3-7"", ""s-4-5""]]"
3850058,3850058,Anthocarapa nitidula,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Anthocarapa,,mahogany,,[]
3850164,3850164,Goniocheton arborescens,Mossman Mahogany,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Goniocheton,,mahogany,Dysoxylum arborescens,"[[""3-7"", ""s-4-5""]]"
3851516,3851516,Didymocheton gaudichaudianus,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Didymocheton,,mahogany,Dysoxylum gaudichaudianum,"[[""3-7"", ""s-4-5""]]"
3863392,3863392,Memecylon vitiense,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Memecylon,,Melastome Family,Memecylon harveyi,"[[""3-9"", ""s-5-1""]]"
3874022,3874022,Rhizophora stylosa,stilt-root mangrove,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Rhizophoraceae,Rhizophora,true mangrove,red mangrove,,"[[""3-6"", ""s-2-1""]]"
3877300,3877300,Alphitonia zizyphoides,toi,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,,"[[""3-3"", ""s-3-1""], [""3-7"", ""s-5-6""], [""3-8"", ""s-2-2""]]"
3877406,3877406,Ventilago vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ventilago,,buckthorn family,,[]
3877471,3877471,Alphitonia macrocarpa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,,"[[""3-8"", ""s-2-2""]]"
3877487,3877487,Alphitonia incana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,,"[[""3-2"", ""s-3-2-2""], [""3-8"", ""s-2-2""]]"
3877503,3877503,Alphitonia franguloides,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Alphitonia,,buckthorn family,,"[[""3-3"", ""s-3-1""]]"
3881501,3881501,Vitex cofassus,vitex,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Vitex,chastetree,Mint Family,Vitex monophylla,"[[""3-2"", ""s-3-1-4""], [""3-2"", ""s-3-2-2""], [""3-2"", ""s-7-1-1""], [""3-7"", ""s-1""], [""3-7"", ""s-4-9""], [""3-7"", ""s-4-12""], [""3-7"", ""s-7""], [""3-14"", ""s-3""]]"
3890745,3890745,Clerodendrum paniculatum,pagoda-flower,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Clerodendrum,glorybower,Mint Family,Clerondendron paniculatum,"[[""3-2"", ""s-7-1-4""]]"
3896458,3896458,Premna protrusa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Premna,,Mint Family,,"[[""3-3"", ""s-3-1""]]"
3920084,3920084,Ptisana salicina,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Ptisana,,,Marattia salicina,[]
3920120,3920120,Ptisana pellucida,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Marattiales,Marattiaceae,Ptisana,,,Marattia fraxinea,[]
3925835,3925835,Ranunculus insignis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,Buttercup,buttercup family,,"[[""3-2"", ""s-7-2""]]"
3967330,3967330,Pueraria neocaledonica,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Pueraria,kudzu,Legume Family,,[]
3975896,3975896,Serianthes vitiensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Serianthes,,Legume Family,,"[[""3-2"", ""s-7-1-1""]]"
3980680,3980680,Archidendropsis oblonga,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Archidendropsis,,Legume Family,Archidendron oblongum,"[[""3-3"", ""s-3-2""]]"
4019958,4019958,Fagraea gracilipes,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Fagraea,,Gentian family,,"[[""3-5"", ""s-5-6""]]"
4031357,4031357,Elaeocarpus floridanus,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Elaeocarpus,,,Elaeocarpus pseudosepicanus,"[[""3-7"", ""s-4-6""], [""3-7"", ""s-4-6""]]"
4031710,4031710,Aceratium oppositifolium,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Elaeocarpaceae,Aceratium,,,Elaeocarpus edulis,"[[""3-7"", ""s-4-6""], [""3-7"", ""s-4-6""]]"
4071286,4071286,Diospyros peekelii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,persimmons,Ebony,,"[[""3-7"", ""s-5-5""]]"
4071331,4071331,Diospyros parviflora,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,persimmons,Ebony,,[]
4071362,4071362,Diospyros samoensis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,persimmons,Ebony,Diospyros austro-caledonicus,[]
4073235,4073235,Camptostemon schultzii,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Camptostemon,,mallow family,,"[[""3-2"", ""s-3-1-2""], [""3-6"", ""s-1""], [""3-6"", ""s-4""]]"
4080035,4080035,Christella arida,,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Thelypteridaceae,Christella,,marsh fern family,Dryopteris aridis,[]
4091174,4091174,Dolichandrone falcata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Dolichandrone,,bignonia family,Bignonia spathacea,"[[""3-6"", ""s-4-2""]]"
4098520,4098520,Dendrocnide sessiliflora,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,Laportea sessiliflora,"[[""3-7"", ""s-6-3-2""], [""3-7"", ""s-6-3-2""]]"
4098684,4098684,Laportea ruderalis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Laportea,Wood Nettles,nettle family,,[]
4098695,4098695,Dendrocnide moroides,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,,"[[""3-7"", ""s-6-3-2""]]"
4098791,4098791,Dendrocnide longifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,Dendrocnide warburgii,"[[""3-7"", ""s-6-3-2""]]"
4098799,4098799,Dendrocnide latifolia,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,,"[[""3-7"", ""s-6-3-2""]]"
4098856,4098856,Dendrocnide harveyi,Stinging Nettle Tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,Laportea harveyi,"[[""3-7"", ""s-6-3-2""], [""3-7"", ""s-6-3-2""]]"
4098881,4098881,Dendrocnide excelsa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Dendrocnide,,nettle family,,"[[""3-7"", ""s-6-3-2""]]"
4100434,4100434,Boehmeria virgata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Boehmeria,False Nettles And Allies,nettle family,,[]
4102440,4102440,Leucosyke corymbulosa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Leucosyke,,nettle family,,[]
4123184,4123184,Schizostachyum lima,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schizostachyum,Polynesian 'Ohe,Grass,,"[[""3-13"", ""s-3-1""]]"
4134339,4134339,Saccharum maximum,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Saccharum,sugarcane,Grass,Erianthus maximus,[]
4151005,4151005,Cymbopogon coloratus,,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cymbopogon,lemongrass,Grass,,"[[""3-3"", ""s-3-1""]]"
4159994,4159994,Celtis rigescens,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Celtis,Hackberries,Hemp Family,Celtis nymanii,"[[""3-10"", ""s-2-4""]]"
4160336,4160336,Leea indica,bandicoot-berry,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Leea,,Grape Family,,"[[""3-2"", ""s-3-1-4""]]"
4160415,4160415,Leea tetramera,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Leea,,Grape Family,,"[[""3-7"", ""s-4-10""]]"
4176176,4176176,Cryptocarya kamahar,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,,Laurel Family,,"[[""3-7"", ""s-5-3""]]"
4177133,4177133,Litsea dielsiana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Litsea,,Laurel Family,,"[[""3-7"", ""s-5-8""]]"
4179017,4179017,Cinnamomum xanthoneurum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cinnamomum,cinnamon,Laurel Family,Cinnamomum xanthoneuron,"[[""3-7"", ""s-4-2""], [""3-14"", ""s-3""]]"
4180082,4180082,Litsea timoriana,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Litsea,,Laurel Family,Litsea kauloensis,"[[""3-7"", ""s-5-8""]]"
4182938,4182938,Beilschmiedia tawa,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Beilschmiedia,,Laurel Family,,[]
4183087,4183087,Cryptocarya multipaniculata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,,Laurel Family,Cryptocarya cordata,"[[""3-7"", ""s-5-3""]]"
4183427,4183427,Cryptocarya massoy,massoybark,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Cryptocarya,,Laurel Family,Cryptocarya aromatica,"[[""3-7"", ""s-4-2""], [""3-7"", ""s-4-2""], [""3-7"", ""s-5-3""]]"
4184887,4184887,Piper celtidiforme,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Piper singkojan,"[[""3-2"", ""s-7-2""]]"
4186474,4186474,Macropiper methysticum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Macropiper,,Peppers,Piper wichmannii,"[[""3-13"", ""s-2-2-3""]]"
4187142,4187142,Piper subbullatum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,,"[[""3-13"", ""s-2-2-3""]]"
4187547,4187547,Piper macropiper,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Piper vaupelii,[]
4187904,4187904,Piper betle,betelvine,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Chavica betle,"[[""3-2"", ""s-7-2""], [""3-4"", ""s-2-5""], [""3-13"", ""s-2-2-1""], [""3-13"", ""s-2-2-2""], [""3-13"", ""s-2-2-2""], [""3-14"", ""s-3""], [""5-4"", ""s-3-1-3""]]"
4190512,4190512,Piper lanatum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,Piper banksii,"[[""3-2"", ""s-7-2""]]"
4190516,4190516,Piper fragile,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,pepper,Peppers,,"[[""3-2"", ""s-7-2""]]"
4260465,4260465,Grewia crenata,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Grewia,,mallow family,,[]
4261440,4261440,Trichospermum pleiostigma,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,Trichospermum pleiostigmum,"[[""3-8"", ""s-2-9""], [""3-8"", ""s-3-4""]]"
4261579,4261579,Trichospermum inmac,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,,[]
4261593,4261593,Trichospermum incaniopsis,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Trichospermum,,mallow family,Trichospermum peekelii,"[[""3-8"", ""s-2-9""], [""3-8"", ""s-3-4""]]"
4285896,4285896,Istiompax indica,Black Marlin,SPECIES,Animalia,Chordata,,Perciformes,Istiophoridae,Istiompax,black marlin,Billfishes,Makaira indicus,"[[""4-2"", ""s-58""]]"
4286140,4286140,Platybelone argalus,Keeltail Needlefish,SPECIES,Animalia,Chordata,,Beloniformes,Belonidae,Platybelone,,Needlefishes,Belone platyura,[]
4311512,4311512,Birgus latro,Coconut Crab,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Birgus,robber crab,Land Hermit Crabs,,"[[""4-4"", ""s-3-4-2""]]"
7717617,7717617,Coenobita,,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Coenobitidae,Coenobita,,,,[]
2221525,2221525,Ocypode,Ghost Crab,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Ocypodidae,Ocypode,Ghost Crab,,Ocypoda,"[[""4-4"", ""s-3-5-5""]]"
3254204,3254204,Mictyris,,GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Mictyridae,Mictyris,,,,[]
4343061,4343061,Holothuria pervicax,,SPECIES,Animalia,Echinodermata,Holothuroidea,Holothuriida,Holothuriidae,Holothuria,,,,[]
4358523,4358523,Turbo setosus,,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,,[]
4358524,4358524,Turbo chrysostomus,gold-mouthed turban,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,Turbo chrysostoma,[]
4358528,4358528,Turbo argyrostomus,silvermouth turban,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,,[]
4358544,4358544,Turbo marmoratus,green turban,SPECIES,Animalia,Mollusca,Gastropoda,Trochida,Turbinidae,Turbo,,turban snails,,[]
4360773,4360773,Cypraea tigris,tiger cowrie,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Cypraea,cowry,cowries,,[]
4361115,4361115,Lambis lambis,smooth spider conch,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Lambis,spider conch snails,true conch,,"[[""4-4"", ""s-4-2-1""]]"
4361122,4361122,Lambis scorpius,scorpion spider conch,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Strombidae,Lambis,spider conch snails,true conch,,[]
4365662,4365662,Chicoreus palmarosae,rose-branched murex,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus,,Murex Snail,Murex palmarosae,[]
4365732,4365732,Chicoreus ramosus,ramose murex,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Chicoreus,,Murex Snail,Murex ramosus,[]
4371830,4371830,Asaphis violascens,violet asphis,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Psammobiidae,Asaphis,,sunsetclams,Asaphis dichotoma,[]
4372070,4372070,Chama pacifica,Pacific jewel box,SPECIES,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Chama,,jewelboxes,,"[[""1-4"", ""s-5-5""], [""4-4"", ""s-4-8""]]"
5855403,5855403,Tegillarca granosa,Blood clam,SPECIES,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Tegillarca,,Ark-shells,Andara granosa,"[[""4-4"", ""s-4-1""]]"
5729468,5729468,Anadara antiquata,Antique ark,SPECIES,Animalia,Mollusca,Bivalvia,Arcida,Arcidae,Anadara,Ark,Ark-shells,Andara antiquata,"[[""4-4"", ""s-4-1""]]"
4372416,4372416,Vasticardium,,GENUS,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Vasticardium,,Cockle,,[]
4372371,4372371,Acrosterigma biradiatum,,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Acrosterigma,,,Laevicardium biradiata,[]
2287038,2287038,Quidnipagus palatam,,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Quidnipagus,,Tellin Clam,Quidnipagus palatum,[]
4372618,4372618,Tridacna,,GENUS,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,,"[[""1-4"", ""s-4-1-1""], [""1-4"", ""s-5-5""], [""1-4"", ""s-8""], [""1-8"", ""s-11""], [""1-9"", ""s-3""], [""2-2"", ""s-4""], [""4-4"", ""s-4-1""], [""4-4"", ""s-4-3-1""], [""6-16"", ""s-3""]]"
4372619,4372619,Tridacna gigas,Giant Clam,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,,"[[""4-4"", ""s-4-3""], [""4-4"", ""s-4-3-1""]]"
4372624,4372624,Tridacna squamosa,Fluted Giant Clam,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,,"[[""4-4"", ""s-4-3-1""]]"
4372625,4372625,Tridacna maxima,Small Giant Clam,SPECIES,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Tridacna,,Cockle,Tridacna elongata,"[[""4-4"", ""s-4-3-1""]]"
4374556,4374556,Isognomon isognomum,,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,,,,[]
4374568,4374568,Isognomon perna,,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Isognomonidae,Isognomon,,,,[]
4382787,4382787,Cardisoma carnifex,brown land crab,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Gecarcinidae,Cardisoma,great land crabs,land crabs,Cardisoma cardifax,[]
4592299,4592299,Pinctada maxima,pearl button oyster,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Margaritidae,Pinctada,,,,"[[""4-4"", ""s-4-3-5""]]"
4595317,4595317,Saccostrea glomerata,Sydney rock oyster,SPECIES,Animalia,Mollusca,Bivalvia,Ostreida,Ostreidae,Saccostrea,,Oyster,Crassostrea commercialis,[]
4928823,4928823,Octomeles sumatranum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Tetramelaceae,Octomeles,,,Octomeles sumatrana,"[[""3-7"", ""s-3-3""], [""3-14"", ""s-3""]]"
4928922,4928922,Campnosperma brevipetiolatum,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Campnosperma,,Sumac Family,,"[[""3-2"", ""s-3-1-4""], [""3-7"", ""s-4-1""], [""3-14"", ""s-3""]]"
4930679,4930679,Aleurites moluccanus,Candlenut Tree,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Aleurites,,spurge family,Aleurites moluccana; Aleurites triloba,"[[""3-2"", ""s-4""], [""3-2"", ""s-7-1-4""], [""3-3"", ""s-5""], [""3-11"", ""s-2""], [""3-13"", ""s-3-2""], [""3-13"", ""s-3-2""], [""3-14"", ""s-3""]]"
4934232,4934232,Terminalia calamansanai,,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Terminalia,tropical almond,white mangrove,,"[[""3-2"", ""s-3-1-4""], [""3-7"", ""s-4""]]"
4954090,4954090,Clithon corona,thorn nerite,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Clithon,,Nerites,Neritina brevispina,[]
5189970,5189970,Nerita,,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,,,,"[[""4-8"", ""s-4""]]"
5728452,5728452,Nerita albicilla,Blotched nerite,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,,,,[]
5728454,5728454,Nerita plicata,,SPECIES,Animalia,Mollusca,Gastropoda,Cycloneritida,Neritidae,Nerita,,,,[]
5192350,5192350,Cassis cornuta,horned helmet shell,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cassidae,Cassis,,helmet snails,Cassis cornutus,[]
5192644,5192644,Charonia tritonis,trumpet triton,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Charoniidae,Charonia,triton,,,"[[""4-4"", ""s-4-2-5""], [""6-6"", ""s-2-1""]]"
5192699,5192699,Ovula ovum,common egg cowrie,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Ovulidae,Ovula,,egg cowries,,"[[""4-4"", ""s-4-2-7""]]"
4362226,4362226,Polinices mammilla,,SPECIES,Animalia,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Polinices,Moon Snail,Moon Snail,Polinices tumidua,[]
5200938,5200938,Fistularia commersonii,Smooth Cornetfish,SPECIES,Animalia,Chordata,,Syngnathiformes,Fistulariidae,Fistularia,,Cornetfishes,,"[[""4-2"", ""s-15""]]"
5201173,5201173,Synanceia,,GENUS,Animalia,Chordata,,Scorpaeniformes,Synanceiidae,Synanceia,,stonefishes,,"[[""4-3"", ""s-3-1""], [""4-3"", ""s-4-4""]]"
5201174,5201174,Synanceia verrucosa,stonefish,SPECIES,Animalia,Chordata,,Scorpaeniformes,Synanceiidae,Synanceia,,stonefishes,,"[[""4-2"", ""s-60""], [""4-3"", ""s-3-1""]]"
5201175,5201175,Synanceia horrida,,SPECIES,Animalia,Chordata,,Scorpaeniformes,Synanceiidae,Synanceia,,stonefishes,Synanceia trachynis,[]
5203127,5203127,Megalops cyprinoides,Indo-Pacific Tarpon,SPECIES,Animalia,Chordata,,Elopiformes,Megalopidae,Megalops,tarpons,tarpons,,[]
5208561,5208561,Euthynnus affinis,Kawakawa,SPECIES,Animalia,Chordata,,Perciformes,Scombridae,Euthynnus,little tunas,Tunas And Mackerels,Euthynnus yaito,[]
5208590,5208590,Grammatorcynus bicarinatus,Shark Mackerel,SPECIES,Animalia,Chordata,,Perciformes,Scombridae,Grammatorcynus,,Tunas And Mackerels,,[]
5208715,5208715,Monotaxis grandoculis,Humpnose Big-eye Bream,SPECIES,Animalia,Chordata,,Perciformes,Lethrinidae,Monotaxis,,Porgies,,"[[""4-2"", ""s-36""]]"
5209096,5209096,Naso lituratus,Orange Spine Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,unicornfishes,Surgeonfishes,,[]
5209115,5209115,Naso tuberosus,Humpnose Unicornfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,unicornfishes,Surgeonfishes,,[]
5209124,5209124,Naso unicornis,Bluespine Unicornfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Naso,unicornfishes,Surgeonfishes,,"[[""4-2"", ""s-54""], [""4-3"", ""s-3-1""], [""4-3"", ""s-5""]]"
5209152,5209152,Acanthurus guttatus,Whitespotted Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209154,5209154,Acanthurus pyroferus,Mimic Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,"[[""4-2"", ""s-54""]]"
5209159,5209159,Acanthurus gahhm,Black Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209160,5209160,Acanthurus nigricauda,Blackstreak Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209167,5209167,Acanthurus dussumieri,Eyestripe Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209183,5209183,Acanthurus leucopareius,Whitebar Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209203,5209203,Acanthurus blochii,Ringtail Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209204,5209204,Acanthurus mata,Elongate Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,Acanthurus bleekeri,[]
5209210,5209210,Acanthurus leucosternon,Powder Blue Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,"[[""4-2"", ""s-67""]]"
5209217,5209217,Acanthurus triostegus,Convict Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209227,5209227,Acanthurus nigrofuscus,Brown Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
5209244,5209244,Acanthurus lineatus,Lined Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,"[[""4-2"", ""s-54""]]"
5209252,5209252,Acanthurus xanthopterus,Yellowfin Surgeonfish,SPECIES,Animalia,Chordata,,Perciformes,Acanthuridae,Acanthurus,tangs,Surgeonfishes,,[]
2384450,2384450,Thalassoma,,GENUS,Animalia,Chordata,,Perciformes,Labridae,Thalassoma,,Wrasse,,"[[""4-2"", ""s-46""]]"
2383808,2383808,Epibulus insidiator,Sling-jaw,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Epibulus,,Wrasse,Epibulis insidiator,"[[""4-2"", ""s-46""]]"
5209697,5209697,Bodianus bilunulatus,tarry hogfish,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Bodianus,hogfishes,Wrasse,,[]
5209766,5209766,Coris aygula,clown wrasse,SPECIES,Animalia,Chordata,,Perciformes,Labridae,Coris,rainbow wrasses,Wrasse,,[]
