ID,Name,qualifier,Form_ID,Comment,Source,Part_Of_Speech,Taxon_IDs
18457,"be born, to suck the breast",,bauanfijian-suu-2,,,,
18458,suck (as a baby does) from breast or bottle,,tongan-huhu-1,,,,
18459,suck (at the breast),,samoan-susu-1,,,,
18460,nurse a baby,,eastfutunan-u-1,,,,
18461,"suckle, feed (baby) at the breast",,poc-pasusupi-1,,,,
18462,suckle,,kwaio-faasusufi-1,,,,
18463,suckle,,lau-fasusufi-1,,,,
18464,suckle,,arosi-haasuhi-1,,,,
18465,"give the breast to, nurse a child",,pan-pasusu-1,,Blust1995,,
18466,"suckle, feed (baby) at the breast",,poc-pasusu-2,,,VI,
18467,"suckle, feed (baby) at the breast",,poc-pasusui-1,,,VT,
18468,nurse,,titan-asusui-1,,,,
18469,"nurse, feed breast milk",,nyindrou-asus-1,,,,
18470,give birth; suckle,,kilivila-valulu-1,,,,
18471,breastfeed,,iduna-vehuhu-1,,,,
18472,suckle,,molima-vesusu-1,,,,
18473,suckle (a baby),,nakanai-visusu-1,,,,
18474,feed at the breast,,sursurunga-asusi-1,,,,
18475,nurse (with breast-milk),,patpatar-hasus-1,,,,
18476,suckle,,teop-vahuhu-2,,,,
18477,suckle,,arosi-hasusu-1,,,,
18478,suckle (a baby),,wayan-vauuni-1,,,,
18479,suckle,,samoan-faasusu-1,,,,
18480,suckle,,niuean-fakahuhu-1,,,,
18481,suck at (a pipe),,peoc-komu-1,,,VI,
18482,suck at (a pipe),,peoc-komi-1,,,,
18483,suck at a pipe,,lau-ome-1,,,,
18484,"suck, smoke a pipe",,arosi-omi-1,,,,
18485,"suck, make a sucking noise, pull on a pipe",,areare-omia-1,,,,
18486,suck,,saa-ome-1,,,,
18487,"suck s.t., smoke tobacco",,saa-omia-1,,,VT,
18488,suck,,bauro-ume-1,,,,
18489,"suck, smoke a pipe",,bauro-omuomi-1,,,,
18490,suck,,fagani-omi-1,,,,
18491,"suck in, suck up",,tongan-komo-1,,,,
18492,suck on (as a cigarette),,eastfutunan-komo-1,,,,
18493,slowly inhale pipe smoke,,eastuvean-komokomo-1,,,,
18494,smoke,,tongareva-omo-1,,,,
18495,suck,,marquesan-omo-1,,,,
18496,drink,,tuamotuan-komo-1,,,,
18497,"sip, suck",,rapanui-omoomo-1,,,,
18498,famine; hunger,,pmp-bitil-1,,Blust1995,,
18499,"hunger, famine; be hungry",,poc-pitolon-1,,,,
18500,"hunger, be hungry, starved",,seimat-hitol-1,,,,
18501,hungry,,mutu-pitola-1,,,,
18502,hunger,,mangap-petele-1,,,,
18503,hunger,,sio-putole-1,,,,
18504,hungry,,tami-pitol-1,,,,
18505,famine,,takia-futol-1,,,,
18506,hungry,,kaiep-utol-1,,,,
18507,"hunger, hungry",,motu-hitolo-1,,,,
18508,hungry,,vitu-vitoloni-1,,,,
18509,famine,,nakanai-vitolo-1,,,,
18510,hungry,,bola-vitolo-1,,,,
18511,hungry,,meramera-vitolo-1,,,,
18512,"hunger, famine",,vitu-vitolo-1,,,,
18513,hungry,,tabar-vitoro-1,,,,
18514,"hunger, hungry",,tolai-vitolon-1,,,,
18515,hungry,,gela-vitolo-1,,,,
18516,"long hungry, weak from hunger",,gela-vitovitolo-1,,,,
18517,hungry,,tolo-vitolo-1,,,,
18518,hungry,,longgu-violo-1,,,,
18519,be hungry,,lau-fiolo-1,"_fioloa_ ‘hunger, famine’",,,
18520,be hungry,,saa-hiolo-1,_hioloŋa_ ‘famine’,,,
18521,"to fast, starve",,areare-hioro-1,"_hioro-na_ ‘hunger, famine’",,,
18522,be hungry,,arosi-hioro-1,"_hioroha_ ‘famine, hunger’",,,
18523,be hungry,,toabaita-fiolo-1,_fioloa_ ‘famine’,,,
18524,hungry,,pncv-vitolo-1,,,,
18525,hungry,,lewo-viso-1,,,,
18526,hungry,,nguna-vitolo-1,,,,
18527,hungry,,anejom-etele-1,,,,
18528,famine,,ponapean-isol-1,,,,
18529,hungry,,poc-malum-1,,,,
18530,hungry,,mussau-mamalo-1,,,,
18531,hunger,,kilivila-molu-1,,,,
18532,hungry,,lavongai-mol-1,,,,
18533,"famine, hunger, be hungry",,tolai-mulmulum-1,,,,
18534,hungry,,vangunu-molu-1,,,,
18535,hunger,,cemuhi-mnn-1,,,,
18536,hunger,,xaracuu-mr-1,,,,
18537,hungry,,pcp-viakani-1,lit. ‘want eat’,,,
18538,be hungry,,bauanfijian-viakana-1,,,VI,
18539,hungry,,ppn-fiakai-1,lit. ‘want eat’,,,
18540,hungry,,tongan-fiekaia-1,,,,
18541,hungry,,samoan-fiaai-1,,,,
18542,hungry,,nanumean-fiakai-1,,,,
18543,"hungry, want to eat; hunger",,takuu-fikai-1,,,,
18544,be hungry,,maori-hiakai-1,,,,
18545,be hungry,,wayan-matakani-1,lit. ‘want eat’,,,
18546,hungry,,protomengen-matekana-1,lit. ‘die eat’,,,
18547,"want food, be hungry",,mengen-mateka-1,,,VI,
18548,hungry,,mengen-matakanna-1,,,ADJ,
18549,hungry,,kakuna-matekana-1,,,ADJ,
18550,hungry,,uvol-meteana-1,,,ADJ,
18551,"thirst, hunger",,pmp-laqu-1,ACD: PWMP,,,
18552,be thirsty,,poc-maraqu-1,,,VI,
18553,be thirsty,,sio-rakonarokona-1,,,VI,
18554,thirst,,lukep-murak-1,metathesis < †_maruk_ < †_maraku_,,N,
18555,thirst,,vitu-maraho-1,,,,
18556,thirsty,,bola-marohu-1,,,ADJ,
18557,thirsty,,nakanai-malehu-1,,,,
18558,thirsty,,meramera-malou-1,,,,
18559,be thirsty,,patpatar-maruk-1,metathesis < †_maraku_,,VI,
18560,be thirsty,,ramoaaina-maruk-1,metathesis < †_maraku_,,VI,
18561,thirst,,saa-marou-1,,,VI,
18562,be thirsty,,arosi-marou-1,,,,
18563,thirsty,,pncv-marou-1,,Clark2009,,
18564,thirsty,,mota-marou-1,,,,
18565,thirsty,,nokuku-marorou-1,,,,
18566,thirsty,,paamese-maroroo-1,,,,
18567,thirst,,bieria-mereu-1,,,VI,
18568,thirsty,,pmic-marewu-1,"Bender et al., 2003",,,
18569,thirsty,,marshallese-marew-1,,,,
18570,thirsty,,mokilese-marew-1,,,,
18571,thirsty,,nelemwa-maluk-1,,,,
18572,thirst,,poc-madraqu-1,,,VI,
18573,thirsty,,pncv-madou-1,,Clark2009,,
18574,thirsty,,raga-madou-1,,,,
18575,thirsty,,portsandwich-mandreu-1,,,,
18576,thirsty,,nguna-matou-2,,,,
18577,thirst,,southefate-manreu-1,,,VI,
18578,thirsty,,pcp-viainu-1,lit. ‘want drink’,,,
18579,thirsty,,bauanfijian-viagunu-1,,,,
18580,thirsty,,ppn-fiainu-1,lit. ‘want drink’,,,
18581,thirsty,,tongan-fieinua-1,,,,
18582,thirsty,,nanumean-fiainu-1,,,,
18583,thirsty,,kapingamarangi-hieinu-1,,,,
18584,thirsty,,takuu-fiunu-1,,,,
18585,thirsty,,takia-youomat-1,,,,
18586,thirsty,,nehan-malainum-1,,,,
18587,thirsty,,gela-hagainu-1,,,,
18588,thirsty,,kwaio-maaligou-1,,,,
18589,thirsty,,wayan-matasom-1,,,,
18590,"sated, full (of food)",,pmp-masur-1,,Goodenough1997,,
18591,sated with food or drink,,poc-masur-1,,Geraghty1983[PEOc _*mazu_],,
18592,satiated,,wuvulu-magu-1,,,,
18593,"sated, full (of food)",,bola-maru-1,,,,
18594,full (of stomach),,nakanai-maru-1,,,,
18595,"sated, full (of food)",,meramera-masu-1,,,,
18596,"full (with food), satisfied",,ramoaaina-maur-1,,,,
18597,full,,siar-masor-1,,,,
18598,full of food,,nehan-mahmahuru-1,,,VI,
18599,full of food,,halia-masul-1,,,VI,
18600,satisfied/full (up with food),,teop-mahun-1,,,,
18601,"replete with food, satisfied",,bugotu-mahu-1,,,,
18602,"have had enough, be full, replete",,arosi-masu-1,,,,
18603,sated with food or drink,,pmic-masu-1,"Bender et al., 2003",,,
18604,full after eating,,marshallese-mat-2,,,,
18605,sated with food or drink,,puluwatese-mat-1,,,,
18606,sated with food or drink,,carolinian-mat-1,,,,
18607,sated with food or drink,,woleaian-mat-3,,,,
18608,sated,,dialectunknown-mau-1,,Geraghty1983,,
18609,"productive (of land, soil), have plenty of food",,tongan-mahu-1,,,,
18610,abound with food,,niuean-mahu-1,,,VI,
18611,abundance of food,,niuean-mahu-1,,,N,
18612,swallow,,pcemp-belen-1,,Blust1995,,
18613,swallow,,poc-polom-1,,Lynch2001d,VI,
18614,swallow,,poc-polomi-1,,Lynch2001d,VT,
18615,"swallow, ingest",,ppn-folofolomi-1,POLLEX,,,
18616,swallow,,tongan-foloia-1,,,,
18617,swallow (s.t.),,niuean-folo-1,,,VT,
18618,swallow in one gulp,,niuean-fofolo-1,,,,
18619,"swallow, ingest",,eastfutunan-folo-1,,,,
18620,swallow whole without chewing; take bait; swallowed thing,,rennellese-hogo-1,,,,
18621,swallow,,pileni-folomia-1,,,,
18622,swallow,,emae-foromia-1,,,,
18623,swallow,,pukapukan-wolo-1,,,,
18624,swallow,,samoan-folo-1,,,,
18625,swallow,,tikopia-foro-1,,,,
18626,swallow,,tokelauan-folo-1,,,,
18627,"swallow, devour (s.t.)",,maori-horomi-1,,,VT,
18628,swallow,,lou-por-1,"_-r-_ < POc _*-r_,- _*-dr-_, _*-t-_",,,
18629,swallow,,pmp-tilen-1,,Blust1995,,
18630,swallow,,poc-tilomtilomi-1,,,,
18631,swallow,,bauanfijian-tilo-1,,,VI,
18632,swallow s.t.,,bauanfijian-tiloma-1,,,VT,
18633,swallow,,poc-tolom-1,,Lynch2001d,VI,
18634,swallow,,poc-tolomi-1,,Lynch2001d,VT,
18635,swallow,,seimat-tolomi-1,,,VT,
18636,make a noise in the throat; belch,,mota-tolo-1,,,,
18637,swallow,,pncal-tonom-1,,Lynch2001d,,
18638,swallow,,nyelayu-celem-1,,,,
18639,swallow,,nelemwa-vaanom-1,,,,
18640,swallow,,cemuhi-nemihi-1,,,,
18641,swallow,,tiri-numi-1,,,,
18642,swallow,,poc-tolo-1,,Lynch2001d,VI,
18643,swallow,,poc-toloi-1,,Lynch2001d,VT,
18644,swallow,,drehet-sele-1,,,,
18645,swallow,,gedaged-talaani-1,,,,
18646,swallow,,megiar-tului-1,,,,
18647,swallow,,medebur-tului-1,,,,
18648,swallow,,psohoh-klui-1,,,,
18649,"swallow, gulp down",,numbami-toloa-1,,,,
18650,swallow,,saliba-tonori-1,,Capell1943,,
18651,swallow,,dawawa-tonoa-1,,,,
18652,swallow,,anejom-atleetle-1,,,,
18653,swallow,,pwoc-tool-1,,,VI,
18654,swallow,,pwoc-tooli-1,,,VTI,
18655,swallow,,tami-to-1,,,,
18656,swallow,,avau-on-1,,,,
18657,swallow,,roinji-tua-2,,,,
18658,"swallow, gulp",,gedaged-teali-1,,,VT,
18659,"eat fast, without chewing properly",,gedaged-tool-1,,,VI,
18660,swallow,,bilibil-tiil-1,,,,
18661,swallow,,takia-tiali-1,,,,
18662,swallow,,kaiwa-tmul-1,,,,
18663,swallow,,mangga-oon-1,,,,
18664,swallow,,maposbuang-on-1,,,,
18665,swallow,,patep-on-1,,,,
18666,swallow,,iduna-tonona-1,,,,
18667,swallow,,gumawana-tonol-1,,,,
18668,swallow,,ubir-tonan-1,,,,
18669,swallow,,dobu-tone-1,,,,
18670,swallow,,misima-tinon-1,,,,
18671,swallow,,halia-toolo-1,,,,
18672,throat,,halia-totoolo-1,,,,
18673,swallow,,mono-togoni-1,,,,
18674,swallow,,protosefatesv-atvoli-1,,Lynch2001d,,
18675,swallow,,southefate-tnol-1,,,,
18676,swallow,,sye-etoli-1,,,,
18677,swallow,,ura-ereli-1,,,,
18678,swallow,,lenakel-tai-1,,,,
18679,swallow,,pnng-tono-1,,,,
18680,swallow,,tuam-tona-1,,,,
18681,swallow,,malai-ton-1,,,,
18682,swallow,,mangap-tene-1,,,,
18683,swallow,,lukep-tono-1,,,,
18684,swallow,,malasanga-tona-1,,,,
18685,swallow,,manam-tono-1,,,,
18686,swallow,,bam-tuoni-1,,,,
18687,swallow,,wogeo-tune-1,,,,
18688,swallow,,kaiep-tonoi-1,,,,
18689,swallow,,ulausuain-tua-2,,,,
18690,swallow,,ali-tu-1,,,,
18691,swallow,,sissano-ton-1,,,,
18692,swallow,,sera-tonton-1,,,,
18693,swallow,,pses-tonotonomi-1,,,,
18694,swallow,,maringe-tomno-1,,,,
18695,swallow,,lengo-tonomi-1,,,,
18696,swallow,,lau-ono-2,,,VI,
18697,swallow,,lau-onomi-1,,,VT,
18698,swallow,,arosi-ono-2,,,VI,
18699,swallow,,arosi-onomi-1,,,VT,
18700,swallow,,saa-ono-1,,,VI,
18701,swallow,,saa-onomi-1,,,VT,
18702,swallow s.t.,,kwaio-onomi-1,,,,
18703,neck,,kwaio-onoma-1,,,,
18704,neck,,dorio-onoma-1,,,,
18705,"suck, sip",,pmic-toromi-1,,Benderetal2003,,
18706,"taste of, sip (s.t.)",,kiribati-toma-1,,,,
18707,"drink up, suck up, absorb",,marshallese-corom-1,,,,
18708,sip through a straw,,carolinian-soromi-1,,,,
18709,"suck, drink, sip",,woleaian-sossoro-1,,,VI,
18710,"drink, sip, suck it",,woleaian-soromi-1,,,VT,
18711,suck it in (as coffee),,puluwatese-horomi-1,,,,
18712,"suck it, drink it with a straw",,puloannian-olomi-1,,,,
18713,swallow,,pncv-dolo-1,,Clark2009,VI,
18714,swallow,,pncv-dolomi-1,,Clark2009,VT,
18715,swallow,,mota-nolo-1,,,,
18716,swallow,,raga-dolomia-1,,,,
18717,swallow,,wambrym-rlum-1,,,VI,
18718,"swallow, swallow up",,wambrym-rolme-1,,,VT,
18719,swallow,,uripiv-rolmi-1,,,,
18720,swallow,,neveei-dulum-1,,,,
18721,swallow,,portsandwich-dromi-1,,,,
18722,swallow,,pmm-konom-1,,Lynch2001d,VI,
18723,swallow,,pmm-konomi-1,,Lynch2001d,VT,
18724,swallow,,lavongai-konem-1,,,,
18725,throat,,lavongai-konomo-1,,,,
18726,swallow,,tigak-kanam-1,,,,
18727,swallow,,tiang-knm-1,,,,
18728,swallow,,karawest-kanam-1,,,,
18729,swallow,,nalik-knom-1,,,,
18730,swallow,,notsi-konmen-1,,,,
18731,swallow,,tabar-konom-1,,,,
18732,swallow,,lihir-konm-1,,,,
18733,swallow,,sursurunga-konmi-1,,,,
18734,swallow,,konomala-konemi-1,,,,
18735,swallow,,patpatar-kanam-1,,,,
18736,swallow,,minigir-konomi-1,,,,
18737,swallow,,tolainodup-konome-1,,,,
18738,swallow,,ramoaaina-kanom-1,,,,
18739,swallow,,kandas-konoma-1,,,,
18740,swallow,,nehan-konomo-1,,,,
18741,"neck, throat",,tabar-konokono-1,,,,
18742,neck,,tangga-kokoo-1,,,,
18743,neck,,vaghua-knkn-1,,,,
18744,neck,,varisi-kokoli-1,,,,
18745,neck,,ririo-kukun-1,,,,
18746,neck,,sisiqa-kokunu-1,,,,
18747,swallow,,babatana-kunu-1,,,,
18748,neck,,babatana-kukunu-1,,,,
18749,neck,,birao-konokono-1,,,,
18750,neck,,fagani-konokono-1,,,,
18751,swallow,,poc-sonom-1,cf. PNNG _*soŋo_ ‘chew betel’ above,,VI,
18752,swallow,,poc-sonomi-1,cf. PNNG _*soŋo_ ‘chew betel’ above,,VT,
18753,swallow,,bariai-son-1,,,,
18754,swallow,,gitua-son-1,,,,
18755,suck,,dawawa-sonom-1,,,,
18756,"swallow, gulp",,motu-hadonoa-1,_ha-_ causative prefix,,VT,
18757,swallow,,bugotu-sono-1,,,VI,
18758,swallow,,gela-sono-1,,,VI,
18759,swallow,,gela-sonomi-1,,,VT,
18760,cause to swallow,,gela-sonomai-1,,,,
18761,chew (betel),,pngoc-soo-1,,,,
18762,chew (betel),,tami-so-1,,,,
18763,chew (betel),,kove-isoo-1,,,,
18764,chew (betel),,bariai-isoo-1,,,,
18765,chew (betel),,malai-iso-1,,,,
18766,chew (betel),,sio-isoo-1,,,,
18767,chew (betel),,mangap-ise-1,,,,
18768,chew (betel),,lukep-isoo-1,,,,
18769,chew (betel),,roinji-sou-1,,,,
18770,chew (betel),,bing-suo-1,,,,
18771,chew,,labu-saa-1,,,,
18772,swallow,,protocentralmicronesian-woromi-1,,Benderetal2003,,
18773,swallow (s.t.),,kiribati-oa-1,,,,
18774,swallow (s.t.),,chuukese-woromi-1,,,,
18775,swallow (s.t.),,woleaian-woromi-1,,,,
18776,swallow (s.t.),,woleaian-soromi-2,,,,
18777,swallow (s.t.),,carolinian-oromi-1,,,,
18778,swallow (s.t.),,puluwatese-woromi-1,,,,
18779,bite,,pan-karat-1,,Blust1999,,
18780,bite,,poc-karat-1,,,VI,
18781,bite,,poc-karati-1,,,VT,
18782,bite,,loniu-yeti-1,,,VT,
18783,bite,,mussau-kata-1,,,,
18784,chew,,tami-kalat-1,,,,
18785,bite,,mutu-kaal-1,,,,
18786,bite repeatedly and quickly,,sio-karati-1,,,,
18787,bite,,mengen-kala-1,,,,
18788,bite,,wab-kal-1,,,,
18789,bite s.t.,,manam-arati-1,,,VT,
18790,bite,,ali-ar-1,,,,
18791,bite,,sissano-al-1,,,,
18792,bite,,wampur-gara-1,,,,
18793,bite,,adzera-gara-1,,,,
18794,bite,,dawawa-karati-1,,,,
18795,bite,,bola-kara-1,,,,
18796,bite,,nakanai-ala-1,,,,
18797,bite,,lavongai-kalat-1,,,,
18798,bite,,tigak-kagat-1,,,,
18799,bite,,tiang-keket-1,,,,
18800,bite,,nalik-karat-1,,,,
18801,bite,,tabar-arat-1,,,,
18802,bite,,madak-at-1,,,,
18803,bite,,sursurunga-arat-1,,,VI,
18804,bite,,sursurunga-arti-1,,,VT,
18805,bite,,tolai-karat-1,,,VT,
18806,bite,,banoni-kanata-1,,,,
18807,bite,,torau-karati-1,,,VT,
18808,bite,,roviana-arata-1,,,,
18809,"sting, bite s.t.",,bugotu-aati-1,,,VT,
18810,bite s.t.,,gela-ala-1,,,VT,
18811,bite s.t.,,talise-alati-1,,,VT,
18812,bite s.t.,,longgu-ale-1,,,VT,
18813,bite and hold on,,toabaita-alataitai-1,,,VI,
18814,bite,,saa-ala-1,,,VI,
18815,bite off the outer skin of _Canarium_ nuts,,ulawa-ala-1,,,VT,3190431
18816,"eat, bite, speak",,mota-ara-1,,,,
18817,clench the teeth,,mota-araara-1,,,,
18818,bite,,poc-kati-1,,,,
18819,bite,,tenis-kati-1,,,,
18820,sever,,lukep-kati-1,,,,
18821,bite,,kaiwa-ati-2,,,,
18822,bite into pieces,,labu-kasi-1,,,,
18823,snap s.t. with the teeth,,motu-kasi-1,,,VT,
18824,"bite, burn, cook",,karaeast-et-1,,,,
18825,"gnaw to bits, bite into pieces",,tolai-kat-1,,,,
18826,bite,,westguadalcanal-ati-1,,,,
18827,chew,,mota-at-1,,,,
18828,bite,,kiai-ati-1,,,,
18829,bite,,raga-asi-1,,,,
18830,bite,,tamambo-ati-1,,,,
18831,bite,,paamese-atiati-1,,,VI,
18832,bite,,paamese-ati-1,,,VT,
18833,bite,,lewo-kari-1,,,,
18834,bite,,namakir-kat-1,,,,
18835,bite,,labo-es-1,,,,
18836,bite,,lenakel-ks-1,,,,
18837,bite,,kwamera-ahi-1,,,,
18838,bite,,anejom-aas-1,,,,
18839,bite,,bauanfijian-kati-1,,,VT,
18840,bite,,samoan-ati-1,,,,
18841,"bite into, chew",,tikopia-kati-1,,,,
18842,bite,,pmp-ketebp-1,,Blust1995,,
18843,bite,,poc-kotop-1,,,,
18844,bite,,solos-hekoto-1,_he-_ ‘causative prefix,,,
18845,bite,,petats-kot-1,,,,
18846,bite,,selau-wikoto-1,_wi-_ ‘causative prefix,,,
18847,bite,,taiof-kot-1,,,,
18848,bite,,hahon-koto-1,,,,
18849,bite,,tinputz-kot-1,,,,
18850,bite,,teop-koto-1,,,,
18851,bite,,nokuku-kokot-1,,,VI,
18852,bite,,pmp-maetebp-1,,Blust1995,VI,
18853,"bite, nibble",,poc-oto-1,,,VI,
18854,"bite, nibble",,poc-oti-1,,,VT,
18855,"bite, nibble, chew",,sursurunga-utut-1,,,VI,
18856,"bite, nibble, chew",,sursurunga-uti-1,,,VT,
18857,"gnaw, bite on",,nehan-oto-1,,,,
18858,bite,,bariai-ot-1,,,,
18859,"gnaw, nibble",,gela-otiotioti-1,,,,
18860,bite,,lengo-oti-1,,,,
18861,bite,,malango-oti-1,,,,
18862,"front teeth, incisors; gnaw, bite or tear off with the incisors",,pmp-gutgut-1,,Blust1995,,
18863,bite,,poc-kukut-1,,,VI,
18864,bite,,poc-kuti-1,,,VT,
18865,bite,,pmic-kukukukutikukuti-1,"Bender et al., 2003",,,
18866,bite,,marshallese-kkic-1,,,,
18867,"bite, be wont to bite",,chuukese-kkkk-1,,,,
18868,"bite, sting as mosquitoes",,woleaian-xxx-1,,,,
18869,bite or chew it,,woleaian-xw-1,,,,
18870,"feed together at water surface, of fish; eat together from same dish, of people",,carolinian-x-1,,,,
18871,bite,,bauanfijian-ku-1,,,VI,
18872,bite (a piece of food),,bauanfijian-kuta-1,,,VT,
18873,be painful (e.g. of a sting),,bauanfijian-kuraka-1,,,VI,
18874,cause (s.o.) pain,,bauanfijian-kuraka-1,,,VT,
18875,bite,,poc-iri-1,?,,,
18876,bite,,sio-iri-1,,,,
18877,bite,,bing-irer-1,_-r_ is final reduplication,,,
18878,gnash teeth,,bugotu-irikei-1,_kei_ ‘tooth’,,,
18879,"lick, taste",,poc-dramis-1,,,VI,
18880,"lick, taste",,poc-dramisi-1,,,VT,
18881,"lick, taste",,poc-ddrame-1,,,VT,
18882,lick,,mussau-rame-1,,,,
18883,lick,,lou-rem-1,,,,
18884,"lick, stick out tongue",,lou-remrem-1,,,,
18885,lick,,bariai-dame-1,,,,
18886,lick,,gitua-damozi-1,,,,
18887,taste (food),,lukep-ramu-1,,,,
18888,lick,,lukep-damdam-1,,,,
18889,"lick, kiss",,numbami-domosi-1,,,,
18890,"lick, taste",,yabem-dame-1,,,,
18891,lick,,adzera-damis-1,,,,
18892,"taste, feel, sense",,gapapaiwa-dami-1,,,,
18893,lick,,vitu-dame-1,,,,
18894,lick,,bulu-dame-1,,,,
18895,lick,,bola-dame-1,,,,
18896,taste (food),,meramera-dame-1,,,,
18897,lick,,madak-dem-1,,,,
18898,lick,,sursurunga-dami-1,,,,
18899,lick,,patpatar-dam-1,,,,
18900,lick,,ramoaaina-dam-1,,,,
18901,"lick, kiss, suck, taste with the tongue",,tolai-dam-1,,,,
18902,lick,,tolai-dami-1,,,VT,
18903,lick,,halia-ram-1,,,,
18904,lick,,teop-rame-1,,,,
18905,lick,,tinputz-rem-1,,,,
18906,lick,,nehan-deme-1,,,,
18907,"lick, taste",,pncv-damisi-1,"Clark 2009: *damusi, *damisi",,,
18908,"touch with tongue, taste",,mota-namis-1,,,,
18909,taste,,raga-damuhi-1,,,,
18910,"lick, taste",,paamese-ramusi-1,,,,
18911,lick,,nokuku-jemis-1,,,,
18912,taste,,nokuku-jemjemes-1,,,,
18913,lick,,pmic-camaiti-1,"Bender et al., 2003",,,
18914,lick,,marshallese-ramrem-1,,,,
18915,lick (s.t.),,marshallese-ramic-1,,,,
18916,lick,,mokilese-samsam-1,,,,
18917,lick (s.t.),,ponapean-same-1,,,,
18918,"lap, lick",,bauanfijian-drami-1,,,VI,
18919,"lap, lick",,bauanfijian-drami-2,,,VT,
18920,lick,,pngoc-drama-1,,,VI,
18921,lick,,pngoc-dramari-1,,,VT,
18922,"taste, lick",,mangseng-romo-1,,,,
18923,lick,,mangseng-romal-1,,,,
18924,taste (food),,malasanga-rama-1,,,,
18925,taste (food),,roinji-rama-1,,,,
18926,lick,,sio-damale-1,,,,
18927,lick,,manam-damula-1,,,,
18928,"lick, taste",,dawawa-remo-1,,,,
18929,lick,,motu-demari-1,,,VT,
18930,hold on by biting,,pmp-kemi-1,,Blust1995,,
18931,"close the jaws on s.t., hold s.t. in the mouth",,poc-komi-1,,,,
18932,"keep food in mouth, in cheek",,mota-kom-1,,,,
18933,hold in mouth,,tamambo-kumi-1,,,,
18934,gargle,,raga-umumi-1,,,,
18935,hold s.t. in the mouth,,lenakel-akum-1,,,,
18936,put in the mouth,,anejom-akum-1,,,,
18937,hold s.t. in the mouth,,wayan-kumti-1,,,VT,
18938,"(of biting) be tenacious, refusing to let go",,tongan-komikomi-1,,,,
18939,"clasp firmly; hold, as in the mouth",,rennellese-komi-1,,,,
18940,"bite, close the jaws on; eat",,maori-komi-1,,,,
18941,hold in the mouth,,pmp-egem-1,,Blust1995,,
18942,hold in the mouth,,poc-ogom-1,,,VI,
18943,hold in the mouth,,poc-ogomi-1,,,VT,
18944,hold a solid in the mouth,,gela-ogomi-1,,,,
18945,roll around in the mouth and swallow whole,,saa-okomi-1,,,"VI, VT",
18946,swallow,,kwaio-okomia-1,,,,
18947,swallow,,toabaita-okomia-1,,,VT,
18948,keep s.t. in the mouth,,poc-gomu-1,,,,
18949,"eat, swallow",,mussau-gomgom-1,,,,
18950,keep in mouth,,gela-gogomu-1,,,,
18951,"hold in the mouth, eat with the lips",,lau-gomu-1,,,,
18952,"keep food in the mouth, in the cheek",,mota-kom-1,,,,
18953,something kept in the mouth,,mota-komkom-1,,,,
18954,put into mouth,,avava-gom-1,,,,
18955,keep in mouth,,nguna-gogomi-1,,,,
18956,"put or hold in mouth, suck (on)",,psv-agumi-1,,Lynch2001c,,
18957,suck,,sye-akmi-1,,,,
18958,suck,,ura-amu-1,,,,
18959,hold s.t. in the mouth,,lenakel-akum-2,,,,
18960,"suck on, savour, keep in one’s mouth",,kwamera-akmi-1,,,,
18961,"gag, choke",,kwamera-ukumi-1,,,,
18962,put in the mouth,,anejom-akum-2,,,,
18963,fill the mouth with food or water,,pan-qumur-1,,Blust1995,,
18964,"suck, hold in mouth",,poc-qumur-1,,,,
18965,"suck on something, as a popsicle",,lou-kum-1,,,,
18966,smoke,,luangiua-umi-1,,,,
18967,"suck, hold in mouth",,rennellese-umi-1,,,,
18968,"suck, a candy, kiss",,sikaiana-umiumi-1,,,,
18969,"taste, hold to the lips",,takuu-umi-1,,,,
18970,"suck, nurse",,westfutunan-umia-1,,,,
18971,"suck or hold in the mouth, kiss, smoke",,rennellese-umi-1,,,,
18972,hold in the mouth,,pmp-emur-1,,Blust1995,,
18973,roll food around in the mouth,,poc-omur-1,,,,
18974,roll food in one’ s mouth (of toothless people),,areare-omu-1,,,,
18975,hold in the mouth and suck,,pmp-murmur-1,,Blust1995,,
18976,hold in the mouth and suck,,poc-mumur-1,,,,
18977,suck,,mussau-mumumu-1,,,,
18978,close the lips,,lau-mumu-1,,,,
18979,close up mouth,,saa-mumu-1,,,VI,
18980,"hold in lips, teeth",,saa-mumui-1,,,VT,
18981,close up mouth,,arosi-mumu-1,,,VI,
18982,"hold in lips, teeth",,arosi-mumui-1,,,VT,
18983,suck sugarcane etc.,,bauanfijian-bubu-1,,,,
18984,"gargle, rinse mouth",,pmp-kumur-1,,Blust1995,,
18985,"gargle, rinse mouth",,poc-gumu-1,,,,
18986,"swish water in mouth, rinse out mouth",,gumawana-kalagumgum-1,,,,
18987,gargle,,motu-hegomugomu-1,,,,
18988,gargle,,raga-gugumu-1,,,,
18989,move something around in mouth; chew noisily,,uripiv-kumkume-1,,,,
18990,rinse one’s mouth,,labo-gumgum-1,,,,
18991,keep in mouth,,namakir-gumukum-1,,,,
18992,have liquid in the mouth,,pmic-kumu-1,"Bender et al., 2003",,,
18993,hold or swish a fluid in the mouth,,chuukese-kumukum-1,,,,
18994,rinse out mouth,,mortlockese-kumukum-1,,,,
18995,"put liquid in one’s mouth, suck, slurp",,woleaian-xumuxumu-1,,,,
18996,"have the mouth full of liquid, rinse mouth, wash something around in the mouth",,ifiramele-kokomu-1,,,,
