ID,Cfset_ID,Form_ID,Comment,Source,Footnote_Number,Ordinal,Gloss_IDs,Subgroup
4-5-5-3-259-POc-kaporu-a-1-1,4-5-5-3-259-POc-kaporu-a-1,seruilaut-kafei-1,,,,1,4219,
4-5-5-3-259-POc-kaporu-a-1-2,4-5-5-3-259-POc-kaporu-a-1,molima-kekepa-1,,,,2,4220,
4-5-5-3-259-POc-kaporu-a-1-3,4-5-5-3-259-POc-kaporu-a-1,nakanai-kavega-1,,,,3,4221,
4-5-5-3-259-POc-kaporu-a-1-4,4-5-5-3-259-POc-kaporu-a-1,tolai-keveu-1,,,,4,4222,
4-5-5-4-260-POc-mogko-a-1-1,4-5-5-4-260-POc-mogko-a-1,saliba-kenokenomugu-1,,,,1,4282,
4-5-6-None-263-POc-parrac-a-1-1,4-5-6-None-263-POc-parrac-a-1,nakanai-pere-1,,,,1,4308,
4-5-6-None-263-POc-parrac-a-1-2,4-5-6-None-263-POc-parrac-a-1,tolai-per-1,,,,2,4309,
4-5-6-None-263-POc-parrac-a-1-3,4-5-6-None-263-POc-parrac-a-1,arosi-haro-1,,,,3,4310,
4-5-6-None-263-POc-parrac-a-1-4,4-5-6-None-263-POc-parrac-a-1,arosi-paroamaama-1,,,,4,4311,
4-5-6-None-263-POc-kurau-a-1-1,4-5-6-None-263-POc-kurau-a-1,manam-kurubasi-1,,,,1,4318,
4-5-6-None-263-POc-kurau-a-1-2,4-5-6-None-263-POc-kurau-a-1,mekeo-kulua-1,,,,2,4319,
4-5-6-None-263-POc-kurau-a-1-3,4-5-6-None-263-POc-kurau-a-1,sudest-kula-1,,,,3,4320,
4-5-6-None-263-POc-kurau-a-1-4,4-5-6-None-263-POc-kurau-a-1,balawaia-kurafege-1,,,,4,4321,
4-5-6-None-263-POc-kurau-a-1-5,4-5-6-None-263-POc-kurau-a-1,halia-kura-1,,,,5,4322,
4-5-6-None-263-POc-kurau-a-1-6,4-5-6-None-263-POc-kurau-a-1,tinputz-kura-1,,,,6,4323,
4-5-6-None-263-POc-kurau-a-1-7,4-5-6-None-263-POc-kurau-a-1,kia-kule-1,,,,7,4324,
4-5-6-None-263-POc-kurau-a-1-8,4-5-6-None-263-POc-kurau-a-1,nduke-pakarau-1,,,,8,4325,
4-5-6-None-263-POc-kurau-a-1-9,4-5-6-None-263-POc-kurau-a-1,lungga-bakarau-1,,,,9,4326,
4-5-6-None-263-POc-kurau-a-1-10,4-5-6-None-263-POc-kurau-a-1,roviana-bakarao-1,,,,10,4327,
4-5-6-None-263-POc-kurau-a-1-11,4-5-6-None-263-POc-kurau-a-1,bugotu-kuikuli-1,,,,11,4328,
4-5-6-None-263-POc-kurau-a-1-12,4-5-6-None-263-POc-kurau-a-1,arosi-wairau-1,,,,12,4329,
4-5-6-None-264-PNNG-karok-a-1-1,4-5-6-None-264-PNNG-karok-a-1,saliba-kalukalu-1,,,,1,4336,
4-5-6-None-264-PNNG-karok-a-1-2,4-5-6-None-264-PNNG-karok-a-1,wedau-qeru-1,,,,2,4337,
4-5-6-None-264-PNNG-karok-a-1-3,4-5-6-None-264-PNNG-karok-a-1,nakanai-karukaru-1,,,,3,4338,
4-5-6-None-264-PNNG-karok-a-1-4,4-5-6-None-264-PNNG-karok-a-1,halia-karou-1,,,,4,4339,
4-5-6-None-264-POc-kekeke-a-1-1,4-5-6-None-264-POc-kekeke-a-1,gapapaiwa-kere-1,,,,1,4352,
4-5-6-None-264-POc-kekeke-a-1-2,4-5-6-None-264-POc-kekeke-a-1,areare-koe-1,,,,2,4353,
4-5-6-None-264-POc-kekeke-a-1-3,4-5-6-None-264-POc-kekeke-a-1,gela-kererao-1,,,,3,4354,
4-5-6-None-264-POc-kekeke-a-1-4,4-5-6-None-264-POc-kekeke-a-1,lau-kere-1,,,,4,4355,
4-5-6-None-265-PMM-rokrok-a-1-1,4-5-6-None-265-PMM-rokrok-a-1,lou-rekrek-1,,,,1,4364,
4-5-7-1-266-POc-bati-a-1-1,4-5-7-1-266-POc-bati-a-1,nduke-patu-1,,,,1,4386,
4-5-7-1-267-PNGOc-joa-a-1-1,4-5-7-1-267-PNGOc-joa-a-1,nakanai-togo-1,,,,1,4405,
4-5-7-1-267-PNGOc-joa-a-1-2,4-5-7-1-267-PNGOc-joa-a-1,tolai-lokono-1,,,,2,4406,
4-5-7-2-268-PEOc-qunap-a-1-1,4-5-7-2-268-PEOc-qunap-a-1,kia-apo-1,,,,1,4444,
4-6-2-None-277-POc-uju-a-1-1,4-6-2-None-277-POc-uju-a-1,iduna-mudu-1,,,,1,4603,
4-6-2-None-277-POc-uju-a-1-2,4-6-2-None-277-POc-uju-a-1,gapapaiwa-mutu-1,,,,2,4604,
4-6-2-None-277-POc-uju-a-1-3,4-6-2-None-277-POc-uju-a-1,balawaia-muru-1,,,,3,4605,
4-6-2-None-278-POc-qatolur-a-1-1,4-6-2-None-278-POc-qatolur-a-1,rotuman-kalofi-1,,,,1,4665,
4-6-2-None-281-POc-toki-a-1-1,4-6-2-None-281-POc-toki-a-1,samoan-toi-1,,,,1,4744,
4-6-2-None-281-POc-toki-a-1-2,4-6-2-None-281-POc-toki-a-1,nukuoro-toi-1,,,,2,4745,
4-6-2-None-281-POc-toki-a-1-3,4-6-2-None-281-POc-toki-a-1,maori-toi-1,,,,3,4746,
4-6-4-None-286-PPn-moa-a-1-1,4-6-4-None-286-PPn-moa-a-1,yapese-moe-1,,,,1,4842,
4-6-4-None-286-PPn-moa-a-1-2,4-6-4-None-286-PPn-moa-a-1,ajie-mey-1,,,,2,4843,
4-6-4-None-286-PPn-moa-a-1-3,4-6-4-None-286-PPn-moa-a-1,tiri-me-1,,,,3,4844,
4-6-4-None-286-PPn-moa-a-1-4,4-6-4-None-286-PPn-moa-a-1,kiribati-moa-1,,,,4,4845,
4-6-4-None-286-PPn-moa-a-1-5,4-6-4-None-286-PPn-moa-a-1,wayan-mo-1,,,,5,4846,
4-6-4-None-286-PPn-moa-a-1-6,4-6-4-None-286-PPn-moa-a-1,bauanfijian-mo-1,,,,6,4847,
4-6-4-None-286-PPn-moa-a-1-7,4-6-4-None-286-PPn-moa-a-1,rotuman-moa-1,,,,7,,
4-6-4-None-287-POc-qupa-a-1-1,4-6-4-None-287-POc-qupa-a-1,rotuman-ufa-1,,,,1,4852,
4-6-5-2-291-POc-baro-a-1-1,4-6-5-2-291-POc-baro-a-1,rotuman-pelo-1,,,,1,4935,
4-6-5-2-291-POc-baro-a-1-2,4-6-5-2-291-POc-baro-a-1,bauanfijian-belo-1,,,,2,4936,
4-6-5-2-291-PSV-banie-a-1-1,4-6-5-2-291-PSV-banie-a-1,lendamboi-nalibanua-1,,,,1,4943,
4-6-5-2-291-PSV-banie-a-1-2,4-6-5-2-291-PSV-banie-a-1,labo-nbunuoj-1,,,,2,4944,
4-6-5-2-291-PSV-banie-a-1-3,4-6-5-2-291-PSV-banie-a-1,southwestbay-libanui-1,,,,3,4945,
4-6-5-2-292-ProtoCentralMicronesian-karau-a-1-1,4-6-5-2-292-ProtoCentralMicronesian-karau-a-1,rennellese-kagau-1,,,,1,4968,
4-6-5-2-292-PPn-matuku-a-1-1,4-6-5-2-292-PPn-matuku-a-1,niuean-motuku-1,,,,1,4983,
4-6-5-2-292-PPn-matuku-a-1-2,4-6-5-2-292-PPn-matuku-a-1,rennellese-matuku-1,,,,2,4984,
4-6-5-3-294-PEOc-raa-a-1-1,4-6-5-3-294-PEOc-raa-a-1,marovo-araa-1,,,,1,5030,
4-6-5-3-295-PPn-toloa-a-1-1,4-6-5-3-295-PPn-toloa-a-1,burna-teloloa-1,,,,1,5049,
4-6-5-4-296-POc-taragau-a-1-1,4-6-5-4-296-POc-taragau-a-1,nehan-targau-1,,,,1,5064,
4-6-5-4-299-PSES-tava-a-1-1,4-6-5-4-299-PSES-tava-a-1,rennellese-tava-1,,,,1,5141,
4-6-5-4-300-POc-kitso-a-1-1,4-6-5-4-300-POc-kitso-a-1,wayan-kitu-1,,,,1,5180,
4-6-5-4-301-PNGOc-kisakisa-a-1-1,4-6-5-4-301-PNGOc-kisakisa-a-1,adzera-asas-1,,,,1,5188,
4-6-5-4-301-PNGOc-kisakisa-a-1-2,4-6-5-4-301-PNGOc-kisakisa-a-1,takia-esaes-1,,,,2,5189,
4-6-5-4-301-PNGOc-kisakisa-a-1-3,4-6-5-4-301-PNGOc-kisakisa-a-1,gela-kisokiso-1,,,,3,5190,
4-6-5-4-303-PSOc-mala-a-1-1,4-6-5-4-303-PSOc-mala-a-1,ifiramele-mala-1,,,,1,5242,
4-6-5-4-303-PSOc-mala-a-1-2,4-6-5-4-303-PSOc-mala-a-1,ifiramele-malaperiki-1,,,,2,5243,
4-6-5-7-309-PPn-moso-a-1-1,4-6-5-7-309-PPn-moso-a-1,nukuoro-moso-1,,,,1,5412,
4-6-5-7-309-PPn-moso-a-1-2,4-6-5-7-309-PPn-moso-a-1,kapingamarangi-moeho-1,,,,2,5413,
4-6-5-8-312-POc-baluc-a-1-1,4-6-5-8-312-POc-baluc-a-1,roviana-baruku-1,,,,1,5514,
4-6-5-8-312-POc-baluc-a-1-2,4-6-5-8-312-POc-baluc-a-1,simbo-baru-1,,,,2,5515,
4-6-5-8-312-POc-baluc-a-1-3,4-6-5-8-312-POc-baluc-a-1,maringe-balu-1,,,,3,5516,
4-6-5-8-312-POc-baluc-a-1-4,4-6-5-8-312-POc-baluc-a-1,kia-babaluhu-1,,,,4,5517,
4-6-5-8-313-POc-bona-a-1-1,4-6-5-8-313-POc-bona-a-1,pileni-numbona-1,,,,1,5526,
4-6-5-8-314-PCP-rubve-a-1-1,4-6-5-8-314-PCP-rubve-a-1,burna-telupe-1,,,,1,5550,
4-6-5-8-314-PCP-rubve-a-1-2,4-6-5-8-314-PCP-rubve-a-1,kiribati-rupe-1,,,,2,5551,
4-6-5-8-314-PCP-rubve-a-1-3,4-6-5-8-314-PCP-rubve-a-1,rotuman-rupevao-1,,,,3,5552,
4-6-5-8-318-POc-kurlukurlu-a-1-1,4-6-5-8-318-POc-kurlukurlu-a-1,gedaged-kududuk-1,,,,1,5704,
4-6-5-8-319-POc-kurau-a-1-1,4-6-5-8-319-POc-kurau-a-1,bauro-kuvau-1,,,,1,5714,
4-6-5-8-319-POc-kurau-a-1-2,4-6-5-8-319-POc-kurau-a-1,bauro-kuvaumano-1,,,,2,5715,
4-6-5-8-319-POc-kurau-a-1-3,4-6-5-8-319-POc-kurau-a-1,rennellese-kiou-1,,,,3,5716,
4-6-5-8-320-POc-baruruk-a-1-1,4-6-5-8-320-POc-baruruk-a-1,tolai-bilul-1,,,,1,5734,
4-6-5-9-321-PPT-wakekekakawe-a-1-1,4-6-5-9-321-PPT-wakekekakawe-a-1,nduke-vakvoa-1,,,,1,5750,
4-6-5-9-321-PPT-wakekekakawe-a-1-2,4-6-5-9-321-PPT-wakekekakawe-a-1,maringe-vea-1,,,,2,5751,
4-6-5-9-324-POc-sipirri-a-1-1,4-6-5-9-324-POc-sipirri-a-1,nduke-sivoro-1,,,,1,5856,
4-6-5-9-324-POc-sipirri-a-1-2,4-6-5-9-324-POc-sipirri-a-1,roviana-sivoro-1,,,,2,5857,
4-6-5-9-324-POc-sipirri-a-1-3,4-6-5-9-324-POc-sipirri-a-1,maringe-sivoro-1,,,,3,5858,
4-6-5-9-325-POc-siri-a-1-1,4-6-5-9-325-POc-siri-a-1,ponapean-seret-1,,,,1,5906,
4-6-5-9-325-POc-siri-a-1-2,4-6-5-9-325-POc-siri-a-1,mokilese-ceret-1,,,,2,5907,
4-6-5-9-325-POc-siri-a-1-3,4-6-5-9-325-POc-siri-a-1,nukuoro-serete-1,,,,3,5908,
4-6-5-9-326-POc-kareas-a-1-1,4-6-5-9-326-POc-kareas-a-1,tikopia-lea-1,,,,1,5943,
4-6-5-9-327-POc-kkgilne-a-1-1,4-6-5-9-327-POc-kkgilne-a-1,rennellese-inei-1,,,,1,5967,
4-6-5-9-328-PCP-kula-a-1-1,4-6-5-9-328-PCP-kula-a-1,kiribati-kura-1,,,,1,5984,
4-6-5-11-330-POc-kurudrdu-a-1-1,4-6-5-11-330-POc-kurudrdu-a-1,mangap-uloto-1,,,,1,6040,
4-6-5-11-330-POc-kurudrdu-a-1-2,4-6-5-11-330-POc-kurudrdu-a-1,kia-kikituru-1,,,,2,6041,
4-6-5-11-331-POc-drudrurr-a-1-1,4-6-5-11-331-POc-drudrurr-a-1,halia-tutul-1,,,,1,6049,
4-6-5-11-331-POc-drudrurr-a-1-2,4-6-5-11-331-POc-drudrurr-a-1,tinputz-toruruen-1,,,,2,6050,
4-6-5-11-331-PROc-lulu-a-1-1,4-6-5-11-331-PROc-lulu-a-1,rotuman-ruru-1,,,,1,6066,
4-6-5-11-331-PROc-lulu-a-2-1,4-6-5-11-331-PROc-lulu-a-2,burna-eluro-1,,,,1,6067,
4-6-5-12-334-POc-kabakabal-a-1-1,4-6-5-12-334-POc-kabakabal-a-1,tikopia-pakalili-1,,,,1,6121,
4-6-5-12-334-POc-kabakabal-a-2-1,4-6-5-12-334-POc-kabakabal-a-2,iduna-manuyayabama-1,,,,1,6122,
4-6-5-12-334-POc-kabakabal-a-2-2,4-6-5-12-334-POc-kabakabal-a-2,ura-nibem-1,,,,2,6123,
4-6-5-12-334-POc-kabakabal-a-2-3,4-6-5-12-334-POc-kabakabal-a-2,sye-nimpem-1,,,,3,6124,
4-6-5-13-336-POc-sjiko-a-1-1,4-6-5-13-336-POc-sjiko-a-1,rennellese-lio-1,,,,1,6199,
4-6-6-1-342-POc-pisu-a-1-1,4-6-6-1-342-POc-pisu-a-1,teop-kuisau-1,,,,1,6303,
4-6-6-1-342-POc-pisu-a-1-2,4-6-6-1-342-POc-pisu-a-1,banoni-kuisa-1,,,,2,6304,
4-6-6-1-342-POc-pisu-a-1-3,4-6-6-1-342-POc-pisu-a-1,malango-koiso-1,,,,3,6305,
4-6-6-3-343-POc-takere-a-1-1,4-6-6-3-343-POc-takere-a-1,emae-takerokero-1,,,,1,6331,
4-6-6-3-343-ProtoNorthwestSolomonic-pitikole-a-1-1,4-6-6-3-343-ProtoNorthwestSolomonic-pitikole-a-1,halia-pipikula-1,,,,1,6347,
4-6-6-3-344-PSOc-sora-a-1-1,4-6-6-3-344-PSOc-sora-a-1,arosi-tatarapera-1,,,,1,6357,
4-6-6-3-344-PSES-riuriukabe-a-1-1,4-6-6-3-344-PSES-riuriukabe-a-1,rennellese-maiape-1,,,,1,6369,
4-6-6-3-344-PSES-riuriukabe-a-1-2,4-6-6-3-344-PSES-riuriukabe-a-1,rennellese-maiape-2,,,,2,6370,
4-6-6-3-344-PSES-riuriukabe-a-1-3,4-6-6-3-344-PSES-riuriukabe-a-1,rennellese-mauape-1,,,,3,6371,
4-6-6-5-345-PNCV-laka-a-1-1,4-6-6-5-345-PNCV-laka-a-1,mota-male-1,,,,1,6403,
4-6-6-5-345-PNCV-laka-a-1-2,4-6-6-5-345-PNCV-laka-a-1,mwotlap-namlgleg-1,,,,2,6404,
4-6-6-5-345-PNCV-laka-a-2-1,4-6-6-5-345-PNCV-laka-a-2,emae-lako-1,,,,1,6405,
4-6-6-6-346-POc-midi-a-1-1,4-6-6-6-346-POc-midi-a-1,pileni-mihi-1,,,,1,6418,
4-6-6-7-348-POc-bisu-a-1-1,4-6-6-7-348-POc-bisu-a-1,rennellese-apilu-1,,,,1,6455,
4-6-6-7-348-POc-bisu-a-2-1,4-6-6-7-348-POc-bisu-a-2,teop-buibui-1,,,,1,6456,
4-6-6-7-348-POc-bisu-a-2-2,4-6-6-7-348-POc-bisu-a-2,tinputz-bosi-1,,,,2,6457,
4-6-6-7-348-POc-bisu-a-2-3,4-6-6-7-348-POc-bisu-a-2,mota-wotepispis-1,,,,3,6458,
4-6-6-7-349-PPn-miti-a-1-1,4-6-6-7-349-PPn-miti-a-1,laueasternfijian-miti-1,,,,1,6468,
4-6-6-7-349-PSES-ciilo-a-1-1,4-6-6-7-349-PSES-ciilo-a-1,halia-cigilio-1,,,,1,6474,
4-6-6-7-349-PSES-ciilo-a-1-2,4-6-6-7-349-PSES-ciilo-a-1,banoni-ciino-1,,,,2,6475,
4-6-6-7-349-PSES-ciilo-a-1-3,4-6-6-7-349-PSES-ciilo-a-1,torau-sigineu-1,,,,3,6476,
4-6-7-1-352-PROc-taikok-a-1-1,4-6-7-1-352-PROc-taikok-a-1,rotuman-tviko-1,,,,1,6579,
4-6-7-2-353-PMic-tiku-a-1-1,4-6-7-2-353-PMic-tiku-a-1,yapese-yug-1,,,,1,6601,
4-6-7-2-354-PPn-tawake-a-1-1,4-6-7-2-354-PPn-tawake-a-1,burna-tavake-1,,,,1,6618,
4-6-7-2-354-PPn-tawake-a-1-2,4-6-7-2-354-PPn-tawake-a-1,anejom-ntauo-1,,,,2,6619,
4-6-7-2-354-PPn-tawake-a-1-3,4-6-7-2-354-PPn-tawake-a-1,kiribati-take-1,,,,3,6620,
4-6-7-2-354-PPn-tawake-a-1-4,4-6-7-2-354-PPn-tawake-a-1,rotuman-tvke-1,,,,4,6621,
4-6-7-2-354-PPn-tawake-a-2-1,4-6-7-2-354-PPn-tawake-a-2,bauanfijian-tawake-1,,,,1,6622,
4-6-7-3-356-PNPn-mauakena-a-1-1,4-6-7-3-356-PNPn-mauakena-a-1,kiribati-mouakena-1,,,,1,6647,
4-6-7-3-356-PNPn-kanapu-a-1-1,4-6-7-3-356-PNPn-kanapu-a-1,rotuman-kanpu-1,,,,1,6667,
4-6-7-4-357-POc-drdaula-a-1-1,4-6-7-4-357-POc-drdaula-a-1,pileni-kaulakoula-1,,,,1,6701,
4-6-7-5-360-POc-pipipi-a-1-1,4-6-7-5-360-POc-pipipi-a-1,burna-vivi-1,,,,1,6779,
4-6-7-5-360-POc-pipipi-a-1-2,4-6-7-5-360-POc-pipipi-a-1,seambrym-hehe-1,,,,2,6780,
4-6-7-5-360-POc-pipipi-a-1-3,4-6-7-5-360-POc-pipipi-a-1,tuvalu-vivitai-1,,,,3,6781,
4-6-7-5-360-POc-pipipi-a-1-4,4-6-7-5-360-POc-pipipi-a-1,sikaiana-vivitai-1,,,,4,6782,
4-6-7-5-361-PCP-tulii-a-1-1,4-6-7-5-361-PCP-tulii-a-1,nehan-tulia-1,,,,1,6826,
4-6-7-5-361-PCP-tulii-a-1-2,4-6-7-5-361-PCP-tulii-a-1,nehan-tuituitulia-1,,,,2,6827,
4-6-7-5-361-PCP-tulii-a-1-3,4-6-7-5-361-PCP-tulii-a-1,nehan-tulia-2,,,,3,6828,
4-6-7-5-362-PPn-kiukiwi-a-1-1,4-6-7-5-362-PPn-kiukiwi-a-1,halia-kivi-1,,,,1,6848,
4-6-7-5-364-ProtoChuukicPonapeic-kuliua-a-1-1,4-6-7-5-364-ProtoChuukicPonapeic-kuliua-a-1,yapese-kule-1,,,,1,6870,
4-6-7-5-364-PROc-kekekaka-a-1-1,4-6-7-5-364-PROc-kekekaka-a-1,nukuoro-kaka-1,,,,1,6880,
4-6-7-5-364-PROc-kekekaka-a-1-2,4-6-7-5-364-PROc-kekekaka-a-1,kapingamarangi-kaka-1,,,,2,6881,
4-6-7-5-364-PPn-lafulafulafu-a-1-1,4-6-7-5-364-PPn-lafulafulafu-a-1,tongan-lafu-1,,,,1,6888,
4-6-7-6-366-POc-selekai-a-1-1,4-6-7-6-366-POc-selekai-a-1,sonsorolese-kirigayxirixax-1,,,,1,6935,
4-6-7-6-366-PMic-karakara-a-1-1,4-6-7-6-366-PMic-karakara-a-1,nehan-kara-1,,,,1,6959,
4-6-7-6-368-PPn-tala-a-1-1,4-6-7-6-368-PPn-tala-a-1,rotuman-tala-1,,,,1,7032,
4-6-7-6-368-PPn-tala-a-1-2,4-6-7-6-368-PPn-tala-a-1,kiribati-taraoo-1,,,,2,7033,
4-6-7-6-369-PCP-oo-a-1-1,4-6-7-6-369-PCP-oo-a-1,hawaiian-noio-1,,,,1,7056,
4-6-7-6-369-PCP-oo-a-1-2,4-6-7-6-369-PCP-oo-a-1,mangareva-oio-1,,,,2,7057,
4-6-7-6-369-PCP-oo-a-1-3,4-6-7-6-369-PCP-oo-a-1,tahitian-oio-1,,,,3,7058,
4-6-7-6-369-PCP-oo-a-1-4,4-6-7-6-369-PCP-oo-a-1,rarotongan-oio-1,,,,4,7059,
4-7-3-None-378-POc-kaubebek-a-1-1,4-7-3-None-378-POc-kaubebek-a-1,puluwatese-lipekipek-1,,,,1,7254,
4-7-3-None-378-POc-kaubebek-a-1-2,4-7-3-None-378-POc-kaubebek-a-1,woleaian-riexiex-1,,,,2,7255,
4-7-3-None-379-ProtoNorthwestSolomonic-pepele-a-1-1,4-7-3-None-379-ProtoNorthwestSolomonic-pepele-a-1,burna-mebeli-1,,,,1,7272,
4-7-4-None-382-POc-makinit-a-1-1,4-7-4-None-382-POc-makinit-a-1,tikopia-kinikini-1,,,,1,7353,
4-7-8-None-387-POc-kororo-a-1-1,4-7-8-None-387-POc-kororo-a-1,sinaugoro-kororo-1,,,,1,7464,
4-7-9-None-388-POc-pupuk-a-1-1,4-7-9-None-388-POc-pupuk-a-1,minaveha-vuvuha-1,,,,1,7495,
4-7-9-None-388-POc-pupuk-a-1-2,4-7-9-None-388-POc-pupuk-a-1,nakanai-vuvuli-1,,,,2,7496,
4-7-9-None-388-POc-pupuk-a-1-3,4-7-9-None-388-POc-pupuk-a-1,roviana-vuvunu-1,,,,3,7497,
4-7-9-None-388-POc-pupuk-a-1-4,4-7-9-None-388-POc-pupuk-a-1,raga-huhugai-1,,,,4,7498,
4-7-9-None-388-POc-pupuk-a-1-5,4-7-9-None-388-POc-pupuk-a-1,raga-huhulua-1,,,,5,7499,
4-7-9-None-389-POc-bubu-a-1-1,4-7-9-None-389-POc-bubu-a-1,gitua-bubula-1,,,,1,7510,
4-7-9-None-389-POc-bubu-a-1-2,4-7-9-None-389-POc-bubu-a-1,saa-pupuoro-1,,,,2,7511,
4-7-9-None-389-POc-bubu-a-1-3,4-7-9-None-389-POc-bubu-a-1,arosi-buburumago-1,,,,3,7512,
4-7-9-None-389-POc-bubu-a-1-4,4-7-9-None-389-POc-bubu-a-1,arosi-buburuatoa-1,,,,4,7513,
4-7-9-None-389-POc-bubu-a-1-5,4-7-9-None-389-POc-bubu-a-1,tikopia-pupumatau-1,,,,5,7514,
4-7-9-None-390-POc-manipo-a-1-1,4-7-9-None-390-POc-manipo-a-1,yabem-bani-1,,,,1,7522,
4-7-9-None-390-POc-nninnipo-a-1-1,4-7-9-None-390-POc-nninnipo-a-1,manam-niniko-1,,,,1,7527,
4-7-9-None-390-POc-nninnipo-a-1-2,4-7-9-None-390-POc-nninnipo-a-1,protocentralpapuan-nanio-1,,,,2,7528,
4-7-9-None-390-POc-nninnipo-a-1-3,4-7-9-None-390-POc-nninnipo-a-1,sinaugoro-nanio-1,,,,3,7529,
4-7-9-None-390-POc-nninnipo-a-1-4,4-7-9-None-390-POc-nninnipo-a-1,motu-nanio-1,,,,4,7530,
4-7-9-None-390-POc-nninnipo-a-1-5,4-7-9-None-390-POc-nninnipo-a-1,lala-nanio-1,,,,5,7531,
4-7-10-None-391-POc-loro-a-1-1,4-7-10-None-391-POc-loro-a-1,lou-lol-1,,,,1,7587,
4-7-10-None-392-POc-drui-a-1-1,4-7-10-None-392-POc-drui-a-1,vitu-duriduri-1,,,,1,7605,
4-7-12-None-395-POc-sisirr-a-1-1,4-7-12-None-395-POc-sisirr-a-1,tolai-tititi-1,,,,1,7659,
4-7-12-None-395-POc-sisirr-a-1-2,4-7-12-None-395-POc-sisirr-a-1,mwotlap-titikey-1,,,,2,7660,
4-7-13-None-398-POc-mimismata-a-1-1,4-7-13-None-398-POc-mimismata-a-1,molima-mataseasea-1,,,,1,7718,
4-7-15-None-401-POc-tabururu-a-1-1,4-7-15-None-401-POc-tabururu-a-1,maposbuang-abu-1,,,,1,7739,
4-7-15-None-401-POc-tabururu-a-1-2,4-7-15-None-401-POc-tabururu-a-1,nduke-vure-1,,,,2,7740,
4-7-15-None-401-POc-kamak-a-1-1,4-7-15-None-401-POc-kamak-a-1,nakanai-komaga-1,,,,1,7747,
4-7-15-None-402-PSES-kolrokolro-a-1-1,4-7-15-None-402-PSES-kolrokolro-a-1,saa-orooro-1,,,,1,7753,
4-7-16-None-402-POc-ipos-a-1-1,4-7-16-None-402-POc-ipos-a-1,raga-ihi-1,,,,1,7765,
4-7-17-None-404-POc-qapator-a-1-1,4-7-17-None-404-POc-qapator-a-1,sinaugoro-kavata-1,,,,1,7819,
4-7-17-None-404-POc-qapator-a-1-2,4-7-17-None-404-POc-qapator-a-1,nakanai-kgavato-1,,,,2,7820,
4-7-17-None-405-POc-munomuno-a-1-1,4-7-17-None-405-POc-munomuno-a-1,nduke-meno-1,,,,1,7834,
4-7-18-None-406-POc-qalipan-a-1-1,4-7-18-None-406-POc-qalipan-a-1,rennellese-agipaipai-1,,,,1,7864,
4-7-18-None-407-PWOc-mali-a-1-1,4-7-18-None-407-PWOc-mali-a-1,molima-palikeke-2,,,,1,7869,
4-7-18-None-407-PPn-taqetuli-a-1-1,4-7-18-None-407-PPn-taqetuli-a-1,rotuman-turi-1,,,,1,7875,
4-7-20-None-410-POc-koko-a-1-1,4-7-20-None-410-POc-koko-a-1,wedau-wagogo-1,,,,1,7936,
4-7-20-None-410-POc-koko-a-1-2,4-7-20-None-410-POc-koko-a-1,gapapaiwa-wakoko-1,,,,2,7937,
4-7-20-None-410-POc-koko-a-1-3,4-7-20-None-410-POc-koko-a-1,rennellese-komiti-1,,,,3,7938,
4-7-21-None-412-POc-droman-a-1-1,4-7-21-None-412-POc-droman-a-1,nakanai-soma-1,,,,1,7974,
4-7-21-None-412-POc-droman-a-1-2,4-7-21-None-412-POc-droman-a-1,tolai-domol-1,,,,2,,
4-7-22-2-414-PPn-kelemutu-a-1-1,4-7-22-2-414-PPn-kelemutu-a-1,loniu-tekelimet-1,,,,1,8028,
1-3-3-4-56-POc-bou-a-1-1,1-3-3-4-56-POc-bou-a-1,arosi-bou-2,,,,1,8249,
1-3-3-4-56-POc-bou-a-1-2,1-3-3-4-56-POc-bou-a-1,lau-bou-1,,,,2,8250,
1-3-3-4-56-POc-bou-a-1-3,1-3-3-4-56-POc-bou-a-1,gela-bou-1,,,,3,8251,
1-3-3-4-56-POc-sokar-a-1-1,1-3-3-4-56-POc-sokar-a-1,dami-soko-1,,,,1,8261,
1-3-3-5-57-POc-logi-a-1-1,1-3-3-5-57-POc-logi-a-1,gela-voki-1,,,,1,8273,
1-3-3-5-57-POc-patar-a-1-1,1-3-3-5-57-POc-patar-a-1,kiribati-pata-1,,,,1,8289,
1-3-3-7-63-POc-pera-a-1-1,1-3-3-7-63-POc-pera-a-1,mota-varea-1,,,,1,8469,
1-3-3-7-63-POc-pera-a-1-2,1-3-3-7-63-POc-pera-a-1,raga-avare-1,,,,2,8470,
1-3-3-7-63-POc-pera-a-1-3,1-3-3-7-63-POc-pera-a-1,nguna-varea-1,,,,3,8471,
1-3-3-7-64-POc-malala-a-1-1,1-3-3-7-64-POc-malala-a-1,lonwolwol-har-1,,,,1,8490,
1-3-3-7-64-POc-malala-a-1-2,1-3-3-7-64-POc-malala-a-1,bauanfijian-lala-1,,,,2,8491,
1-3-3-7-64-POc-malala-a-1-3,1-3-3-7-64-POc-malala-a-1,tongan-lala-1,,,,3,8492,
1-4-2-1-69-PNGOc-badri-a-1-1,1-4-2-1-69-PNGOc-badri-a-1,motu-hodu-1,,,,1,8521,
1-4-2-1-69-PNGOc-badri-a-1-2,1-4-2-1-69-PNGOc-badri-a-1,lala-vodu-1,,,,2,8522,
1-4-2-2-72-POc-tabira-a-1-1,1-4-2-2-72-POc-tabira-a-1,tolo-tabili-1,,,,1,8562,
