ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Description,Sic,Doubt,Morpheme_Gloss,Kinship_Gloss
bignambas-mriri-1,,bignambas,sisterschild,məriri-,məriri-,m ə r i r i,,,,,^ m ə r i r i - $,default,sister’s child,false,false,,
neveei-metelau-1,,neveei,sisterschild,metelau,metelau,m e t e l a u,,,,,^ m e t e l a u $,default,sister’s child,false,false,,WBC
ppn-qilamutu-1,,ppn,sisterschild,qilāmutu,qilāmutu,q i l ā m u t u,,Marck1996[_*ʔilamutu_],,,^ q i l ā m u t u $,ppn,♂sister’s child,false,false,,
tongan-ilamutu-1,,tongan,sisterschild,ʔilamutu,ʔilamutu,ʔ i l a m u t u,,Volkel2015,,,^ ʔ i l a m u t u $,default,♂sister’s child,false,false,,
pnpn-qilamutu-1,,pnpn,sisterschild,qilāmutu,qilāmutu,q i l ā m u t u,,Marck1996,,,^ q i l ā m u t u $,pnpn,♂sister’s child,false,false,,
samoan-ilamutu-1,,samoan,descendantsinfemaleline,ilāmutu,ilāmutu,i l ā m u t u,,,,,^ i l ā m u t u $,default,descendants in female line,false,false,,
tokelauan-ilamutu-1,,tokelauan,sisterschilddescendantsofsisterschildrenanykinsmanwhoisanoffspringofafemalesiblingofanymaleforebear,ilāmutu,ilāmutu,i l ā m u t u,,Huntsman1971,,,^ i l ā m u t u $,default,♂sister’s child; ♂descendants of sister’s children; any kinsman who is an offspring of a female sibling of any male forebear,false,false,,
eastfutunan-ilamutu-1,,eastfutunan,sisterschild,ilamutu,ilamutu,i l a m u t u,,Burrows1936,,,^ i l a m u t u $,default,♂sister’s child,false,false,,
rennellese-iamutu-1,,rennellese,sisterschildfathersparallelcousinsdaughterschild,ʔiŋāmutu,ʔiŋāmutu,ʔ i ŋ ā m u t u,,,,,^ ʔ i ŋ ā m u t u $,default,"♂sister’s child, ♂father’s parallel cousin’s daughter’s child",false,false,,
tikopia-iramutu-1,,tikopia,sisterschild,iramutu,iramutu,i r a m u t u,,,,,^ i r a m u t u $,default,♂sister’s child,false,false,,
pileni-ilamutu-1,,pileni,sisterschild,ilamutu,ilamutu,i l a m u t u,,,,,^ i l a m u t u $,default,♂sister’s child,false,false,,
takuu-ilamotu-1,,takuu,mothersbrothersisterschild,[i]lāmotu,lāmotu,l ā m o t u,,,,,^ l ā m o t u $,default,mother’s brother; ♂sister’s child,false,false,,
luangiua-lamoku-1,,luangiua,mothersbrothersisterschild,lamoku,lamoku,l a m o k u,,,,,^ l a m o k u $,default,mother’s brother; ♂sister’s child,false,false,,
pepn-iramutu-1,,pepn,siblingschild,irāmutu,irāmutu,i r ā m u t u,,Marck1996,,,^ i r ā m u t u $,pepn,sibling’s child,false,false,,
maori-iramutu-1,,maori,sisterschildtraditionalsense,irāmutu,irāmutu,i r ā m u t u,,,,,^ i r ā m u t u $,default,sister’s child (traditional sense),false,false,,
marquesan-iamutu-1,,marquesan,siblingschild,iʔamutu,iʔamutu,i ʔ a m u t u,,,,,^ i ʔ a m u t u $,default,sibling’s child,false,false,,
mangareva-iramutu-1,,mangareva,siblingschild,iramutu,iramutu,i r a m u t u,,,,,^ i r a m u t u $,default,sibling’s child,false,false,,
pmp-tumpu-1,,pmp,grandparentgrandchild,tumpu,tumpu,t u m p u,,Blust1995,,,^ t u m p u $,pmp,"grandparent, grandchild",false,false,,
mussau-tuvu-1,,mussau,grandparentgrandchild,tuvu-,tuvu-,t u v u,,,,,^ t u v u - $,default,"grandparent, grandchild",false,false,,
wuvulu-upu-2,,wuvulu,grandparentgrandchild,ʔupu-,ʔupu-,ʔ u p u,,,,,^ ʔ u p u - $,default,"grandparent, grandchild",false,false,,
baluan-tupu-1,,baluan,allrelativesinthegrandparentgeneration,tupu-,tupu-,t u p u,,,,,^ t u p u - $,default,all relatives in the grandparent generation,false,false,,
lele-tuu-1,,lele,mothersbrother,tuʙu,tuʙu,t u ʙ u,,Mead1934[345–347],,,^ t u ʙ u $,default,mother’s brother’,false,false,,MF MMB
nyindrou-tubu-1,,nyindrou,grandparent,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,grandparent,false,false,,
sobei-tapu-1,,sobei,greatgreatgrandparent,tapu-,tapu-,t a p u,,,,,^ t a p u - $,default,((great-)great-)grandparent,false,false,,
malalamai-tibu-1,,malalamai,mothersbrother,tiᵐbu,tiᵐbu,t iᵐ b u,,,,,^ t iᵐ b u $,default,mother’s brother,false,false,,
bariai-tibuitub-1,,bariai,grandparentgrandchild,"tibu-, i-tub",tibu-,t i b u,,,,,^ t i b u - $,default,"grandparent, grandchild",false,false,,
mangap-tumbu-1,,mangap,grandparentgrandchild,tumbu-,tumbu-,t u m b u,,,,,^ t u m b u - $,default,"grandparent, grandchild",false,false,,
sio-timbu-1,,sio,grandparentgrandchild,timbu,timbu,t i m b u,,,,,^ t i m b u $,default,"grandparent, grandchild",false,false,,
lukep-tibu-1,,lukep,grandchild,tibu-,tibu-,t i b u,,,,,^ t i b u - $,default,grandchild,false,false,,
atui-tivi-1,,atui,grandparent,tivi-,tivi-,t i v i,,,,,^ t i v i - $,default,grandparent,false,false,,
mengen-sivu-1,,mengen,grandchild,sivu-,sivu-,s i v u,,,,,^ s i v u - $,default,grandchild,false,false,,
takia-tbu-1,,takia,grandparentgrandchild,tbu-,tbu-,t b u,,,,,^ t b u - $,default,"grandparent, grandchild",false,false,,
manam-tubu-1,,manam,grandparentgrandchild,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,"grandparent, grandchild",false,false,,
yabem-dbu-1,,yabem,parentsfather,dɪbu-,dɪbu-,d ɪ b u,,,,,^ d ɪ b u - $,default,parent’s father,false,false,,CS MMZH
yabem-dbuo-1,,yabem,parentsmother,dɪbu-ò,dɪbu-ò,d ɪ b u ò,,,,,^ d ɪ b u - ò $,default,parent’s mother,false,false,,CD FFBW
wampar-ropo-1,,wampar,grandparentgrandchild,roᵐpo-,roᵐpo-,r oᵐ p o,,,,,^ r oᵐ p o - $,default,"grandparent, grandchild",false,false,,
sudest-rumbu-1,,sudest,grandparentgrandchild,rumbu-,rumbu-,r u m b u,,,,,^ r u m b u - $,default,"grandparent, grandchild",false,false,,
dobu-tubu-1,,dobu,grandparentgrandchild,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,"grandparent, grandchild",false,false,,
sinaugoro-tubu-1,,sinaugoro,grandparentgrandparentssiblinggrandchild,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,"grandparent, grandparent’s sibling, grandchild",false,false,,
roro-kupu-1,,roro,grandparentgrandchild,kupu-,kupu-,k u p u,,,,,^ k u p u - $,default,"grandparent, grandchild",false,false,,
vitu-tubu-1,,vitu,grandparentgrandchild,tubu,tubu,t u b u,,,,,^ t u b u $,default,"grandparent, grandchild",false,false,,PPP CCC
bola-tubu-1,,bola,grandparentgrandchild,tubu,tubu,t u b u,,,,,^ t u b u $,default,"grandparent, grandchild",false,false,,
lavongai-tivu-1,,lavongai,grandparentgrandchild,tivu,tivu,t i v u,,FastandFast1989,,,^ t i v u $,default,"grandparent, grandchild",false,false,,
siar-tubu-1,,siar,grandparentgrandchild,tubu-,tubu-,t u b u,,Frowein2011,,,^ t u b u - $,default,"grandparent, grandchild",false,false,,
nehan-tubu-2,,nehan,grandparent,tubu-,tubu-,t u b u,,GlennonandGlennon2006;Nachman1978,,,^ t u b u - $,default,grandparent,false,false,,PPP CCC
halia-tubu-1,,halia,grandparentancestor,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,"grandparent, ancestor",false,false,,
bugotu-tubu-2,,bugotu,mothersbrothersisterschild,tubu-,tubu-,t u b u,,Ivens1940,,,^ t u b u - $,default,"mother’s brother, ♂sister’s child",false,false,,
lengo-tubu-1,,lengo,mothersbrothersisterschild,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,"mother’s brother, ♂sister’s child",false,false,,
bauro-waupu-1,,bauro,mothersbrother,wa-upu,wa-upu,w a u p u,,,,,^ w a - u p u $,default,mother’s brother,false,false,,
pncv-tubu-1,,pncv,grandparentgrandchild,tubu-,tubu-,t u b u <<->>,,Clark2009,,,^ t u b u <-> $,pncv,"grandparent, grandchild",false,false,,
lolovoli-tubu-1,,lolovoli,grandfather,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,grandfather,false,false,,
raga-sibi-1,,raga,mothersfathersistershusband,sibi,sibi,s i b i,,,,,^ s i b i $,default,"mother’s father, sister’s husband",false,false,,
araki-tapu-1,,araki,grandfather,tapu-,tapu-,t a p u,,,,,^ t a p u - $,default,grandfather,false,false,,
sa-tibi-1,,sa,grandfather,tibi-,tibi-,t i b i,,,,,^ t i b i - $,default,grandfather,false,false,,
northambrym-tuvyu-1,,northambrym,grandparentgrandchild,tuvyu-,tuvyu-,t u v y u,,,,,^ t u v y u - $,default,"grandparent, grandchild",false,false,,PPE CE
paamesesouth-tevi-1,,paamesesouth,grandparent,tevi-,tevi-,t e v i,,,,,^ t e v i - $,default,grandparent,false,false,,
neveei-cube-1,,neveei,grandparentgrandchild,cube-,cube-,c u b e,,,,,^ c u b e - $,default,"grandparent, grandchild",false,false,,
lewo-repi-1,,lewo,grandparent,repi-,repi-,r e p i,,,,,^ r e p i - $,default,grandparent,false,false,,
nguna-topu-1,,nguna,grandfather,topu-,topu-,t o p u,,,,,^ t o p u - $,default,grandfather,false,false,,
psv-etpbu-1,,psv,grandparent,"[e]t(p,b)u-",tu-,t u <<->>,,Lynch2001c,,,^ t u <-> $,psv,grandparent,false,false,,
sye-retpo-1,,sye,wife,re-tpo-,re-tpo-,r e t p o,,,,,^ r e - t p o - $,default,wife,false,false,,
lenakel-rp-1,,lenakel,grandparent,rəpə-,rəpə-,r ə p ə,,,,,^ r ə p ə - $,default,grandparent,false,false,,
anejom-etpo-1,,anejom,grandparent,e-tpo-,e-tpo-,e t p o,,,,,^ e - t p o - $,default,grandparent,false,false,,
pncal-tubu-1,,pncal,grandparent,tuᵐbu-,tuᵐbu-,t u ⁿb u <<->>,,OzanneRivierre2000,,,^ t u ᵐb u <-> $,pncal,grandparent,false,false,,
nelemwa-kibu-1,,nelemwa,grandparent,kibu-,kibu-,k i b u,,,,,^ k i b u - $,default,grandparent,false,false,,
fwai-su-1,,fwai,grandparent,sıũ̃-,sıũ̃-,s ı ũ,,,,,^ s ı ũ̃ - $,default,grandparent,false,false,,
kwenyii-tu-1,,kwenyii,grandparentmothersfatherspousesfather,tũ̃-,tũ̃-,t ũ,,,,,^ t ũ̃ - $,default,"grandparent, mother’s father, spouse’s father",false,false,,
iaai-kibe-1,,iaai,grandparent,kibe-,kibe-,k i b e,,,,,^ k i b e - $,default,grandparent,false,false,,
pmic-tupu-1,,pmic,grandparentgrandchild,tupʷu,tupʷu,t u pʷ u,,HageandMarck2002,,,^ t u pʷ u $,pmic,"grandparent, grandchild",false,false,,
kiribati-tipu-1,,kiribati,grandparentgrandchild,tipu-,tipu-,t i p u,,,,,^ t i p u - $,default,"grandparent, grandchild",false,false,,
marshallese-cipi-1,,marshallese,grandparentgrandchild,cipʷi-,cipʷi-,c i pʷ i,,HageandMarck2002,,,^ c i pʷ i - $,default,"grandparent, grandchild",false,false,,
woleaian-subu-1,,woleaian,grandparentgrandchild,subu,subu,s u b u,,HageandMarck2002,,,^ s u b u $,default,"grandparent, grandchild",false,false,,
wayan-tubu-2,,wayan,grandparentclassificatorygrandparentancestor,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,"grandparent, classificatory grandparent, ancestor",false,false,,
tokatoka-tubu-1,,tokatoka,fathersfather,tubu-,tubu-,t u b u,,,,,^ t u b u - $,default,father’s father,false,false,,FFB FFFBS FFF etc
ppn-tuputupuna-1,,ppn,kinofthesecondandfurtherascendinggenerations,"tupu-, tupuna",tupu-,t u p u <<->>,,Marck1996,,,^ t u p u <-> $,ppn,kin of the second and further ascending generations,false,false,,
niuean-matuatupuna-1,,niuean,ancestor,[matua] tupuna,tupuna,t u p u n a,,,,,^ t u p u n a $,default,ancestor,false,false,,
pnpn-tuputupuna-1,,pnpn,kinofthesecondandfurtherascendinggenerations,"tupu-, tupuna",tupu-,t u p u <<->>,,Marck1996,,,^ t u p u <-> $,pnpn,kin of the second and further ascending generations,false,false,,
tuvalu-tupuna-1,,tuvalu,grandparentgranduncleaunt,tupuna,tupuna,t u p u n a,,,,,^ t u p u n a $,default,"grandparent, grand-uncle/-aunt",false,false,,
rennellese-tupuna-1,,rennellese,greatgrandparent,tupuna,tupuna,t u p u n a,,,,,^ t u p u n a $,default,(great-)grandparent,false,false,,
pileni-tupu-1,,pileni,grandparentaddr,tʰupu-,tʰupu-,tʰ u p u,,,,,^ tʰ u p u - $,default,grandparent (ADDR),false,false,,
takuu-tipunatippuna-1,,takuu,relativebybloodormarriagetwoormoreascendinggenerations,"tipuna, tippuna",tipuna,t i p u n a,,,,,^ t i p u n a $,default,relative by blood or marriage two or more ascending generations,false,false,,
pukapukan-tupunatupuna-1,,pukapukan,ancestorgrandparent,"tupuna, tūpuna",tupuna,t u p u n a,,,,,^ t u p u n a $,default,"ancestor, grandparent",false,false,,
pepn-tupuna-1,,pepn,kinoftwoormoreascendinggenerations,tupuna,tupuna,t u p u n a,,Marck1996,,,^ t u p u n a $,pepn,kin of two or more ascending generations,false,false,,
rapanui-tupuna-1,,rapanui,grandparent,tupuna,tupuna,t u p u n a,,Churchill1912,,,^ t u p u n a $,default,grandparent,false,false,,
maori-tupunatipuna-1,,maori,grandparentancestor,"tupuna, tipuna",tupuna,t u p u n a,,,,,^ t u p u n a $,default,"grandparent, ancestor",false,false,,
tahitian-tupuna-1,,tahitian,grandparentancestor,tupuna,tupuna,t u p u n a,,,,,^ t u p u n a $,default,"grandparent, ancestor",false,false,,
marquesan-tupuna-1,,marquesan,greatgrandparentetc,tupuna,tupuna,t u p u n a,,,,,^ t u p u n a $,default,"(great-)grandparent, etc",false,false,,
hawaiian-kupuna-1,,hawaiian,grandparent,kupuna,kupuna,k u p u n a,,,,,^ k u p u n a $,default,grandparent,false,false,,
pmp-umpu-1,,pmp,grandparentgrandchild,umpu,umpu,u m p u,,Blust1995,,,^ u m p u $,pmp,"grandparent, grandchild",false,false,,
poc-ubu-1,,poc,grandparentgrandchild,ubu,ubu,u b u,,,,,^ u b u $,poc,"grandparent, grandchild",false,false,,
torau-up-1,,torau,grandparent,up-,up-,u p,,,,,^ u p - $,default,grandparent,false,false,,
neveei-vubu-1,,neveei,grandfather,vubʷu,vubʷu,v u bʷ u,,,,,^ v u bʷ u $,default,grandfather,false,false,,FFZS
mortlockese-uputiw-2,,mortlockese,grandparentgrandchild,upʷu(-tiw),upʷu,u pʷ u,,HageandMarck2002,,,^ u pʷ u $,default,"grandparent, grandchild",false,false,,
pemp-tampu-1,,pemp,grandparentgrandchild,tampu,tampu,t a m p u,,Blust1995,,,^ t a m p u $,pemp,"grandparent, grandchild",false,false,,
poc-tabu-1,,poc,grandparentgrandchild,tabu-,tabu-,t a b u <<->>,,,,,^ t a b u <-> $,poc,"grandparent, grandchild",false,false,,
ponam-tau-1,,ponam,grandparentancestor,tāʙu,tāʙu,t ā ʙ u,,,,,^ t ā ʙ u $,default,"grandparent, ancestor",false,false,,
leipon-jabu-1,,leipon,grandparentancestor,jābu,jābu,j ā b u,,,,,^ j ā b u $,default,"grandparent, ancestor",false,false,,
tuam-tapu-1,,tuam,fatherparentsbrother,tapu-,tapu-,t a p u,,,,,^ t a p u - $,default,"father, parent’s brother",false,false,,PGS PPGCS
sissanoarop-tapu-1,,sissanoarop,grandparent,tapu-,tapu-,t a p u,,,,,^ t a p u - $,default,grandparent,false,false,,
tangga-tabulik-1,,tangga,grandchild,tabu- -lik,tabu- -lik,t a b u + l i k,,,,,^ t a b u - + - l i k $,default,grandchild,false,false,,
tangga-tabutamat-1,,tangga,mothersfather,tabu- -tamat,tabu- -tamat,t a b u + t a m a t,,,,,^ t a b u - + - t a m a t $,default,mother’s father,false,false,,
neveei-tabu-1,,neveei,grandfather,tabu-,tabu-,t a b u,,,,,^ t a b u - $,default,grandfather,false,false,,FFZS
pmp-ampu-1,,pmp,grandparentgrandchild,ampu,ampu,a m p u,,Blust1995,,,^ a m p u $,pmp,"grandparent, grandchild",false,false,,
poc-abua-1,,poc,grandparentgrandchild,abu[a],abu,a b u,,Blust1995,,,^ a b u $,poc,"grandparent, grandchild",false,false,,
baluan-apua-2,,baluan,membersofgandg,apua,apua,a p u a,,,,,^ a p u a $,default,members of G₊₃ and G₋₃,false,false,,
tuam-abu-1,,tuam,grandparentgrandchild,abu,abu,a b u,,,,,^ a b u $,default,"grandparent, grandchild",false,false,,
mangap-abu-1,,mangap,grandmothergranddaughter,abu,abu,a b u,,,,,^ a b u $,default,"grandmother, granddaughter",false,false,,
sio-abu-1,,sio,grandchild,ābu,ābu,ā b u,,,,,^ ā b u $,default,grandchild,false,false,,
amara-avu-1,,amara,mother,avu,avu,a v u,,,,,^ a v u $,default,mother,false,false,,
kis-abu-1,,kis,elderossibling,abu,abu,a b u,,Zgraggen1974b,,,^ a b u $,default,elder o.s. sibling,false,false,,
bukawa-abuga-2,,bukawa,grandfathergrandson,abu-ŋgaʔ,abu-ŋgaʔ,a b u ŋ g a ʔ,,,,,^ a b u - ŋ g a ʔ $,default,"grandfather, grandson",false,false,,
bukawa-abuw-1,,bukawa,grandmothergranddaughter,abu-wɪ,abu-wɪ,a b u w ɪ,,,,,^ a b u - w ɪ $,default,"grandmother, granddaughter",false,false,,
numbami-abu-1,,numbami,grandparent,abu,abu,a b u,,,,,^ a b u $,default,grandparent,false,false,,
pncv-abua-1,,pncv,grandparentgrandchild,abu[a],abu,a b u,,,,,^ a b u $,pncv,"grandparent, grandchild",false,false,,
apma-apu-1,,apma,grandparent,apu,apu,a p u,,,,,^ a p u $,default,grandparent,false,false,,
paamesesouth-avue-1,,paamesesouth,grandparentspousesparent,avue,avue,a v u e,,,,,^ a v u e $,default,"grandparent, spouse’s parent",false,false,,
uripiv-apu-1,,uripiv,grandparent,apu,apu,a p u,,,,,^ a p u $,default,grandparent,false,false,,
lewo-apua-1,,lewo,grandparent,apua,apua,a p u a,,,,,^ a p u a $,default,grandparent,false,false,,
nguna-pua-1,,nguna,mothersfather,pua,pua,p u a,,Facey1989,,,^ p u a $,default,mother’s father,false,false,,MFB
iaai-bi-2,,iaai,grandchild,ɔ̄bʷi-,ɔ̄bʷi-,ɔ̄ bʷ i,,,,,^ ɔ̄ bʷ i - $,default,grandchild,false,false,,
nengone-abun-1,,nengone,grandchild,abu-n,abu-n,a b u n,,OzanneRivierre2000,,,^ a b u - n $,default,grandchild,false,false,,
pmp-bubu-2,,pmp,grandparentgrandchild,bubu,bubu,b u b u,,Blust1995,,,^ b u b u $,pmp,"grandparent, grandchild",false,false,,
sio-mbupu-1,,sio,grandchild,mbupu,mbupu,m b u p u,,,,,^ m b u p u $,default,grandchild,false,false,,
mindiri-bu-1,,mindiri,greatgrandparent,bu-,bu-,b u,,,,,^ b u - $,default,great-grandparent,false,false,,
wogeo-bum-1,,wogeo,grandfather,bum,bum,b u m,,,,,^ b u m $,default,grandfather,false,false,,
sissano-apum-1,,sissano,grandfather,(a)pum,pum,p u m,,,,,^ p u m $,default,grandfather,false,false,,
adzera-bu-1,,adzera,spousesparentchildsspouse,bu-,bu-,b u,,,,,^ b u - $,default,"spouse’s parent, child’s spouse",false,false,,
maposbuang-bu-1,,maposbuang,grandparentgrandchild,bu,bu,b u,,,,,^ b u $,default,"grandparent, grandchild",false,false,,
sudest-bubu-1,,sudest,grandparentfathersbrother,bubu,bubu,b u b u,,,,,^ b u b u $,default,"grandparent, father’s brother",false,false,,
kilivila-bubu-1,,kilivila,grandparentgrandchild,bubu,bubu,b u b u,,,,,^ b u b u $,default,"grandparent, grandchild",false,false,,
molima-bubu-1,,molima,grandparent,bubu,bubu,b u b u,,,,,^ b u b u $,default,grandparent,false,false,,
karaeast-bu-1,,karaeast,ancestor,bu-,bu-,b u,,,,,^ b u - $,default,ancestor,false,false,,
petats-bubu-1,,petats,grandparentgrandchild,bubu,bubu,b u b u,,,,,^ b u b u $,default,"grandparent, grandchild",false,false,,
mota-pupua-1,,mota,grandparentgrandchild,pupu-a,pupu-a,p u p u a,,,,,^ p u p u - a $,default,"grandparent, grandchild",false,false,,
lolovoli-bubu-1,,lolovoli,grandparent,bubu,bubu,b u b u,,,,,^ b u b u $,default,grandparent,false,false,,
raga-bibi-1,,raga,grandfather,bibi,bibi,b i b i,,,,,^ b i b i $,default,grandfather,false,false,,PFZ H
apma-bua-1,,apma,grandparent,bua-,bua-,b u a,,,,,^ b u a - $,default,grandparent,false,false,,
neveei-bubu-1,,neveei,grandparentgrandchild,bubu,bubu,b u b u,,,,,^ b u b u $,default,"grandparent, grandchild",false,false,,
iaai-buba-1,,iaai,grandparent,buba-,buba-,b u b a,,,,,^ b u b a - $,default,grandparent,false,false,,
marshallese-pp-1,,marshallese,childstermforgrandfather,pɨpɨ,pɨpɨ,p ɨ p ɨ,,Spoehr1949a,,,^ p ɨ p ɨ $,default,child’s term for grandfather,false,false,,PGCC
bauanfijian-bu-1,,bauanfijian,grandfather,bu-,bu-,b u,,,,,^ b u - $,default,grandfather,false,false,,
westfutunan-pua-1,,westfutunan,grandparent,pu-a,pu-a,p u a,,,,,^ p u - a $,default,grandparent,false,false,,
pileni-pu-1,,pileni,grandparentgrandparentssiblingancestor,pu-,pu-,p u,,,,,^ p u - $,default,"grandparent, grandparent’s sibling, ancestor",false,false,,
pmp-bubuy-1,,pmp,grandparentgrandchild,bubu-y,bubu-y,b u b u <<->> y,,Blust1979,,,^ b u b u <-> y $,pmp,"grandparent, grandchild",false,false,,
poc-bubui-1,,poc,grandparentgrandchild,[bu]bui,bui,b u i,,,,,^ b u i $,poc,"grandparent, grandchild",false,false,,
takia-bui-1,,takia,grandchild,bui,bui,b u i,,,,,^ b u i $,default,grandchild,false,false,,
lavongai-vuvui-1,,lavongai,grandparentgrandchild,vuvui,vuvui,v u v u i,,FastandFast1989,,,^ v u v u i $,default,"grandparent, grandchild",false,false,,
nokuku-pui-1,,nokuku,grandparentgrandchild,pui-,pui-,p u i,,,,,^ p u i - $,default,"grandparent, grandchild",false,false,,
moala-bui-1,,moala,grandmother,bui,bui,b u i,,,,,^ b u i $,default,grandmother,false,false,,
longana-bui-1,,longana,mothermotherssister,bui,bui,b u i,,,,,^ b u i $,default,"mother, mother’s sister",false,false,,
wusi-pui-1,,wusi,mother,pui,pui,p u i,,Lynch1996,,,^ p u i $,default,mother,false,false,,
merei-rabui-1,,merei,mother,ra-ᵐbui-,ra-ᵐbui-,r a ⁿb u i,,Lynch1996,,,^ r a - ᵐb u i - $,default,mother,false,false,,
akei-bi-1,,akei,mothersbrother,bʷi-,bʷi-,bʷ i,,,,,^ bʷ i - $,default,mother’s brother,false,false,,
pemp-wawa-1,,pemp,grandparentgrandchild,wawa,wawa,w a w a,,,,,^ w a w a $,pemp,"grandparent, grandchild",false,false,,
ambai-wawa-1,,ambai,ancestor,wawa,wawa,w a w a,,,,,^ w a w a $,default,ancestor,false,false,,
singorakai-wau-1,,singorakai,grandparentgrandchild,wau,wau,w a u,,,,,^ w a u $,default,"grandparent, grandchild",false,false,,
ubir-wawa-1,,ubir,grandfather,wawa-,wawa-,w a w a,,,,,^ w a w a - $,default,grandfather,false,false,,
dawawa-waa-1,,dawawa,greatgreatgrandparent,waɣa,waɣa,w a ɣ a,,,,,^ w a ɣ a $,default,(great-)great-grandparent,false,false,,
sursurunga-wowo-1,,sursurunga,mothersmotherossibling,wowo,wowo,w o w o,,,,,^ w o w o $,default,"mother’s mother, o.s. sibling",false,false,,
